_index,col_start_dt,col_end_dt,subscriberid.x,simserial.x,deviceid.x,col_ward,col_neighborhood,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_sample_type,col_sample_type_fp,col_sample_type_fp/144,col_sample_type_fp/145,col_sample_type_fp/142,col_sample_type_fp/143,col_sample_type_fp/141,col_sample_type_fp/149,col_sample_type_co,col_sample_type_co/151,col_sample_type_co/159,col_sample_type_co/152,col_id,col_id_val,col_start,col_weather,col_rainyest,col_rainweek,col_rainmon,col_fpa_id,col_fpa,col_fpa/1,col_fpa/3,col_fpa/2,col_fpa/4,col_fpa/88,col_fpa_other,col_fpa1,col_fpa1/88,col_fpa1/1,col_fpa1/3,col_fpa1/2,col_fpa1/5,col_fpa1/4,col_fpa1/6,col_fpa1_other,col_pfb_id,col_fpb,col_fpb/1,col_fpb/3,col_fpb/2,col_fpb/4,col_fpb/88,col_fpb_other,col_fpc_id,col_fpc,col_fpc/1,col_fpc/3,col_fpc/2,col_fpc/88,col_fpc_other,col_fpc1,col_fpc1/88,col_fpc1/1,col_fpc1/3,col_fpc1/2,col_fpc1/5,col_fpc1/4,col_fpc1/6,col_fpc1_other,col_fpd_id,col_fpd_type,col_fpd_type_other,col_fpd_container,col_fpd_container_lid,col_fpd_id_001,col_fpd_cl_free,col_fpd_cl_total,col_fpe_id,col_fpe,col_fpe/88,col_fpe/1,col_fpe/3,col_fpe/2,col_fpe/5,col_fpe/4,col_fpe_other,col_fpe1,col_fpe1/1,col_fpe1/3,col_fpe1/2,col_fpe1/88,col_fpe1_other,col_coa_id,col_coa_floor,col_coa_floorother,col_coa_dirt,col_coa_child,col_cob_nr,col_cob_note1,col_cob_ids,col_cob,col_cob_other,col_cob1,col_cob1_other,col_cob_col2,col_cob_ids2,col_cob2,col_cob_other2,col_cob12,col_cob1_other2,col_cob_col3,col_cob_ids3,col_cob3,col_cob_other3,col_cob13,col_cob1_other3,col_animals,col_animaltype,col_animaltype/10,col_animaltype/88,col_animaltype/1,col_animaltype/3,col_animaltype/2,col_animaltype/5,col_animaltype/4,col_animaltype/7,col_animaltype/6,col_animaltype/9,col_animaltype/8,col_animalother,col_animalnr,col_close,col_notes,col_enum,col_photo,__version__.x,_id.x,_uuid.x,_submission_time.x,col_cob_col4,col_cob_ids4,col_cob4,col_cob_other4,col_cob14,col_cob1_other4,col_id_so,lab_start_dt,subscriberid.y,simserial.y,deviceid.y,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type,lab_sample_type_fp,lab_sample_type_co,sampleid,lab_id_val,lab_received,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_da_weight,lab_pa_weight,lab_1_note,lab_1_dil_tested,lab_1_volume,lab_1_ecoli_reading_membrane,lab_1_ecoli_membrane,lab_2_dil_tested,lab_2_volume,lab_2_ecoli_reading_membrane,lab_2_ecoli_membrane,lab_3_dilution_performed,lab_3_dil_tested,lab_3_volume,lab_3_ecoli_reading_membrane,lab_3_ecoli_membrane,lab_closing,lab_notes,lab_enum,lab_photo,__version__.y,_id.y,_uuid.y,_submission_time.y,_index.y,lab_1_ecoli,lab_2_ecoli,lab_3_ecoli,sample_type,ec_dil1,ec_dil2,ec_dil3,ec_ecnt1,ec_ecnt2,ec_ecnt3,ec_denom,count1,count2,dil1,dil2,count3,dil3,ec_conc,neighbor
38,2019-10-23T10:25:24.416+05:30,2019-10-23T13:08:57.969+05:30,NA,NA,352155091473740,58,1,22.5516396 88.3991781 -50.400001525878906 5.0,22.5516396,88.3991781,-50.40000153,5,14,144,1,0,0,0,0,0,NA,NA,NA,NA,1079,1079,2019-10-23T10:26:00.000+05:30,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPd1003,4,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Debabrata,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,4639,92014982-89a2-4f1d-8d68-dd31d661092c,2019-10-23T07:39:16,NA,NA,NA,NA,NA,NA,FPD1003,2019-10-25T11:53:49.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/25 00:00:00,2019-10-25T11:56:54.000+06:30,58,1,14,144,NA,FPD1003,FPd1003,2019-10-23T11:35:00.000+06:30,2019-10-23T12:00:00.000+06:30,2019-10-23T14:00:00.000+06:30,2019-10-24T14:00:00.000+06:30,NA,NA,NA,NA,NA,7,100,3,4,7,10,3,0,1,6,1,3,0,NA,"RED COLONY(100ml=86,10ml=21,10^1=1)",6,1,vWNdHeMtQ9ziuCJ2zngErs,4685,6062379a-9297-4333-b85c-b4c9f718831f,2019-10-25T06:24:12,306,4,0,0,144,100,10,0.1,4,0,0,100,4,0,100,10,0,0.1,4,1
39,2019-10-23T10:33:02.541+05:30,2019-10-23T13:08:45.501+05:30,NA,NA,352155091473740,58,1,22.5516375 88.3993372 -51.599998474121094 5.0,22.5516375,88.3993372,-51.59999847,5,14,142,0,0,1,0,0,0,NA,NA,NA,NA,1079,1079,2019-10-23T10:34:00.000+05:30,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPb1003,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Debabrata,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,4640,8d9d1492-53bc-424f-b13a-c5eb52949929,2019-10-23T07:39:19,NA,NA,NA,NA,NA,NA,FPB1003,2019-10-25T11:46:26.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/25 00:00:00,2019-10-25T11:50:34.000+06:30,58,1,14,142,NA,FPB1003,FPb1003,2019-10-23T11:35:00.000+06:30,2019-10-23T12:00:00.000+06:30,2019-10-23T14:00:00.000+06:30,2019-10-24T14:00:00.000+06:30,NA,NA,NA,NA,NA,7,100,2,NA,7,10,3,1,1,6,1,3,0,NA,"RED COLONY(100ml=TDTC,10ml=23,10^1=6)",6,1,vWNdHeMtQ9ziuCJ2zngErs,4683,4ee4d5ef-1105-438c-9823-5ced4f722e3e,2019-10-25T06:17:52,304,998,1,0,142,100,10,0.1,998,1,0,100,998,1,100,10,0,0.1,10,1
40,2019-10-23T10:39:29.718+05:30,2019-10-23T13:09:03.977+05:30,NA,NA,352155091473740,58,1,22.5516479 88.3992463 -20.200000762939453 5.0,22.5516479,88.3992463,-20.20000076,5,14,145,0,1,0,0,0,0,NA,NA,NA,NA,1079,1079,2019-10-23T10:40:00.000+05:30,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPe1003,4,0,0,0,0,0,1,NA,3,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Debabrata,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,4641,cb9e51d2-1f15-4925-9d36-53c9a9567d63,2019-10-23T07:39:22,NA,NA,NA,NA,NA,NA,FPE1003,2019-10-25T11:56:54.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/25 00:00:00,2019-10-25T12:00:42.000+06:30,58,1,14,145,NA,FPE1003,FPe1003,2019-10-23T11:35:00.000+06:30,2019-10-23T12:00:00.000+06:30,2019-10-23T14:00:00.000+06:30,2019-10-24T14:00:00.000+06:30,NA,NA,NA,NA,NA,7,100,3,0,7,10,3,0,1,6,1,3,0,NA,"RED COLONY(100ml=87,10ml=10,10^1=2)",6,1,vWNdHeMtQ9ziuCJ2zngErs,4686,f7dea190-9940-49e9-823e-b1a556167010,2019-10-25T06:28:02,307,0,0,0,145,100,10,0.1,0,0,0,100,0,0,100,10,0,0.1,0.5,1
42,2019-11-01T12:33:04.578+05:30,2019-11-01T15:24:39.561+05:30,NA,NA,352155091473740,58,1,22.55356 88.3987232 -38.0 5.0,22.55356,88.3987232,-38,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1025,1025,2019-11-01T12:35:00.000+05:30,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1005,2,NA,0,0,NA,NA,COB1014,2,NA,1,NA,1,COB1015,88,Linen,88,Bed Cover,1,COB1016,88,Concrete,88,Window,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Biplab Jash,1,vntmPzUZE9dnWTCy2cMMgv,4832,226d9bf6-d555-44bf-b5d0-e7d16ac8928d,2019-11-01T09:55:25,NA,NA,NA,NA,NA,NA,NA,2019-11-04T12:39:51.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019-11-04T12:44:33.000+06:30,58,1,15,NA,152,COB1014,COb1014,2019-11-01T14:08:00.000+06:30,2019-11-01T15:00:00.000+06:30,2019-11-01T18:00:00.000+06:30,2019-11-02T18:00:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,Red colony count: 1:10^1 -176; 1:10^2 - 72; 1:10^3 -2,6,1,vWNdHeMtQ9ziuCJ2zngErs,4848,0c7a170c-78dd-442f-af2d-3150c3e671e4,2019-11-04T07:11:42,351,0,0,0,151,0.1,0.01,0.001,0,0,0,20,0,0,0.1,0.01,0,0.001,100,1
42,2019-11-01T12:33:04.578+05:30,2019-11-01T15:24:39.561+05:30,NA,NA,352155091473740,58,1,22.55356 88.3987232 -38.0 5.0,22.55356,88.3987232,-38,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1025,1025,2019-11-01T12:35:00.000+05:30,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1005,2,NA,0,0,NA,NA,COB1014,2,NA,1,NA,1,COB1015,88,Linen,88,Bed Cover,1,COB1016,88,Concrete,88,Window,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Biplab Jash,1,vntmPzUZE9dnWTCy2cMMgv,4832,226d9bf6-d555-44bf-b5d0-e7d16ac8928d,2019-11-01T09:55:25,NA,NA,NA,NA,NA,NA,NA,2019-11-04T12:44:33.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019-11-04T12:46:45.000+06:30,58,1,15,NA,152,COB1015,COb1015,2019-11-01T14:08:00.000+06:30,2019-11-01T15:00:00.000+06:30,2019-11-01T18:00:00.000+06:30,2019-11-02T18:00:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,Red colony count: 1:10^1 -6; 1:10^2 - 2; 1:10^3 -1,4,1,vWNdHeMtQ9ziuCJ2zngErs,4849,8c319ae6-e567-4303-84aa-a9732d730d1f,2019-11-04T07:13:55,352,0,0,0,151,0.1,0.01,0.001,0,0,0,20,0,0,0.1,0.01,0,0.001,100,1
42,2019-11-01T12:33:04.578+05:30,2019-11-01T15:24:39.561+05:30,NA,NA,352155091473740,58,1,22.55356 88.3987232 -38.0 5.0,22.55356,88.3987232,-38,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1025,1025,2019-11-01T12:35:00.000+05:30,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1005,2,NA,0,0,NA,NA,COB1014,2,NA,1,NA,1,COB1015,88,Linen,88,Bed Cover,1,COB1016,88,Concrete,88,Window,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Biplab Jash,1,vntmPzUZE9dnWTCy2cMMgv,4832,226d9bf6-d555-44bf-b5d0-e7d16ac8928d,2019-11-01T09:55:25,NA,NA,NA,NA,NA,NA,NA,2019-11-04T12:46:45.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019-11-04T12:49:14.000+06:30,58,1,15,NA,152,COB1016,COb1016,2019-11-01T14:08:00.000+06:30,2019-11-01T15:00:00.000+06:30,2019-11-01T18:00:00.000+06:30,2019-11-02T18:00:00.000+06:30,NA,NA,NA,NA,NA,6,1,2,NA,5,1,3,1,1,4,1,3,1,NA,Red colony count: 1:10^1 -17; 1:10^2 - 4; 1:10^3 -00,6,1,vWNdHeMtQ9ziuCJ2zngErs,4850,dc3e0f36-27fd-41e0-9abd-a9bd8ee47648,2019-11-04T07:16:23,353,998,1,1,151,0.1,0.01,0.001,998,1,1,20,998,1,0.1,0.01,1,0.001,20000,1
42,2019-11-01T12:33:04.578+05:30,2019-11-01T15:24:39.561+05:30,NA,NA,352155091473740,58,1,22.55356 88.3987232 -38.0 5.0,22.55356,88.3987232,-38,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1025,1025,2019-11-01T12:35:00.000+05:30,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1005,2,NA,0,0,NA,NA,COB1014,2,NA,1,NA,1,COB1015,88,Linen,88,Bed Cover,1,COB1016,88,Concrete,88,Window,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Biplab Jash,1,vntmPzUZE9dnWTCy2cMMgv,4832,226d9bf6-d555-44bf-b5d0-e7d16ac8928d,2019-11-01T09:55:25,NA,NA,NA,NA,NA,NA,NA,2019-11-04T12:36:59.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019-11-04T12:39:51.000+06:30,58,1,15,NA,151,COA1005,COa1005,2019-11-01T14:08:00.000+06:30,2019-11-01T15:00:00.000+06:30,2019-11-01T18:00:00.000+06:30,2019-11-02T18:00:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,3,5,1,3,1,1,4,1,3,0,NA,Red colony count: 1:10^1 -8; 1:10^2 - 2; 1:10^3 -1,4,1,vWNdHeMtQ9ziuCJ2zngErs,4847,491cf6b1-0020-4512-8e00-ea1fee85ace8,2019-11-04T07:07:00,350,3,1,0,151,0.1,0.01,0.001,3,1,0,20,3,1,0.1,0.01,0,0.001,1300,1
45,2019-11-06T11:00:54.241+05:30,2019-11-06T14:05:31.765+05:30,NA,NA,352155091473740,58,1,22.5522777 88.399039 -53.70000076293945 5.0,22.5522777,88.399039,-53.70000076,5,14,144,1,0,0,0,0,0,NA,NA,NA,NA,1064,1064,2019-11-06T11:04:00.000+05:30,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPd1004,4,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stored Drinking Water, Sample collected by Buddhadeb Samaddar",Somnath Sarkar,1,vntmPzUZE9dnWTCy2cMMgv,4926,54afd552-cc6c-4088-9685-92556924de7e,2019-11-06T08:35:42,NA,NA,NA,NA,NA,NA,FPD1004,2019-11-19T11:33:05.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/19 00:00:00,2019-11-19T11:45:00.000-07:00,58,1,14,144,NA,FPD1004,FPd1004,2019-11-06T12:45:00.000-07:00,2019-11-06T14:55:00.000-07:00,2019-11-06T15:20:00.000-07:00,2019-11-07T15:20:00.000-07:00,NA,NA,NA,NA,NA,7,100,3,0,7,10,3,0,1,6,1,3,0,NA,"Red colony count: Undiluted 100ml - TNTC, Undiluted 10ml - 360, 1:10^1 - 50 sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,5256,b4301d0d-3129-4fe1-9bc7-ea07c4a92c95,2019-11-19T06:12:21,378,0,0,0,144,100,10,0.1,0,0,0,100,0,0,100,10,0,0.1,0.5,1
46,2019-11-06T11:12:56.088+05:30,2019-11-06T14:05:36.718+05:30,NA,NA,352155091473740,58,1,22.5523613 88.3991034 -50.79999923706055 5.0,22.5523613,88.3991034,-50.79999924,5,14,145,0,1,0,0,0,0,NA,NA,NA,NA,1064,1064,2019-11-06T11:13:00.000+05:30,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPe1004,4 5,0,0,0,0,1,1,NA,3,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Somnath Sarkar,1,vntmPzUZE9dnWTCy2cMMgv,4927,1944d934-5ebc-4d73-8acd-87259b256023,2019-11-06T08:35:44,NA,NA,NA,NA,NA,NA,FPE1004,2019-11-19T11:48:57.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/19 00:00:00,2019-11-19T11:50:53.000-07:00,58,1,14,145,NA,FPE1004,FPe1004,2019-11-06T12:45:00.000-07:00,2019-11-06T14:55:00.000-07:00,2019-11-06T15:20:00.000-07:00,2019-11-07T15:20:00.000-07:00,NA,NA,NA,NA,NA,7,100,3,0,7,10,3,0,1,7,1,3,0,NA,"Red colony count: Undiluted 100ml - TNTC, Undiluted 10ml - 12, 1:10^1 - 1 sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,5258,9e189bf0-1937-440a-8f12-0abb5001e10a,2019-11-19T06:18:13,380,0,0,0,145,100,10,1,0,0,0,100,0,0,100,10,0,1,0.5,1
47,2019-11-06T11:16:21.333+05:30,2019-11-06T14:05:21.410+05:30,NA,NA,352155091473740,58,1,22.5522651 88.3991336 -41.79999923706055 5.0,22.5522651,88.3991336,-41.79999924,5,14,142,0,0,1,0,0,0,NA,NA,NA,NA,1064,1064,2019-11-06T11:17:00.000+05:30,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPb1004,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Buddhadeb Samaddar,1,vntmPzUZE9dnWTCy2cMMgv,4928,c0d72e34-1654-4c71-bb7e-c48973763f9f,2019-11-06T08:35:46,NA,NA,NA,NA,NA,NA,FPB1004,2019-11-19T11:45:00.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/19 00:00:00,2019-11-19T11:48:57.000-07:00,58,1,14,142,NA,FPB1004,FPb1004,2019-11-06T12:45:00.000-07:00,2019-11-06T14:55:00.000-07:00,2019-11-06T15:20:00.000-07:00,2019-11-07T15:20:00.000-07:00,NA,NA,NA,NA,NA,7,100,3,0,7,10,3,0,1,6,1,3,0,NA,"Red colony count: Undiluted 100ml - 4, Undiluted 10ml - 0, 1:10^1 - 0 sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,5257,14aa954a-db14-43f5-ac9f-d22f1ed68e0c,2019-11-19T06:16:17,379,0,0,0,142,100,10,0.1,0,0,0,100,0,0,100,10,0,0.1,0.5,1
48,2019-11-06T11:20:55.128+05:30,2019-11-06T14:05:26.296+05:30,NA,NA,352155091473740,58,1,22.5522383 88.399144 -61.70000076293945 5.0,22.5522383,88.399144,-61.70000076,5,14,143,0,0,0,1,0,0,NA,NA,NA,NA,1064,1064,2019-11-06T11:21:00.000+05:30,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPc1004,1,1,0,0,0,NA,3,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Buddhadeb Samaddar,1,vntmPzUZE9dnWTCy2cMMgv,4929,19983bec-e29d-4179-a0fa-adffa9cd6b09,2019-11-06T08:35:48,NA,NA,NA,NA,NA,NA,FPC1004,2019-11-19T11:53:44.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/19 00:00:00,2019-11-19T11:55:34.000-07:00,58,1,14,143,NA,FPC1004,FPc1004,2019-11-06T12:45:00.000-07:00,2019-11-06T15:00:00.000-07:00,2019-11-06T15:45:00.000-07:00,2019-11-07T15:45:00.000-07:00,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 - 31; 1:10^2 - 3; 1:10^3 -00, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,5260,6083effa-9e6d-40ba-93c7-ee736586c486,2019-11-19T06:22:55,382,0,0,0,143,0.1,0.01,0.001,0,0,0,20,0,0,0.1,0.01,0,0.001,100,1
49,2019-11-06T11:26:08.702+05:30,2019-11-06T14:05:15.819+05:30,NA,NA,352155091473740,58,1,22.5521867 88.3990944 -56.70000076293945 5.0,22.5521867,88.3990944,-56.70000076,5,14,141,0,0,0,0,1,0,NA,NA,NA,NA,1064,1064,2019-11-06T11:27:00.000+05:30,1,0,0,1,FPa1004,1,1,0,0,0,0,NA,5,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Buddhadeb Samaddar,1,vntmPzUZE9dnWTCy2cMMgv,4930,324fa2ca-4d1b-445f-8ed1-7fb99418e5e8,2019-11-06T08:35:49,NA,NA,NA,NA,NA,NA,FPA1004,2019-11-19T11:50:53.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/19 00:00:00,2019-11-19T11:53:44.000-07:00,58,1,14,141,NA,FPA1004,FPa1004,2019-11-06T12:45:00.000-07:00,2019-11-06T15:00:00.000-07:00,2019-11-06T15:45:00.000-07:00,2019-11-07T15:45:00.000-07:00,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 - 17; 1:10^2 - 6; 1:10^3 -2, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,5259,5f8a2129-2cf9-48fd-bda2-a286350e361c,2019-11-19T06:21:04,381,0,0,0,141,0.1,0.01,0.001,0,0,0,20,0,0,0.1,0.01,0,0.001,100,1
