sample_type,sampleid,col_start_dt,col_end_dt,subscriberid.x,simserial.x,deviceid.x,col_ward,col_sw_type,col_sw_trigger,col_sw_trigger_nr,col_fb_loc,col_id_val,col_ms_psid,col_ms_in,col_start,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_sw,col_sw_flow,col_sw_lining,col_sw_lining_other,col_ms,col_ms_water_level,col_ms_water_flow,col_ms_size,col_ms_lining,col_ms_lining_oth,col_surfw,col_surfw_flow,col_dw,col_dw_interm,col_dw_type,col_dw_type_other,col_close,col_notes,col_enum,col_photo,__version__.x,_id.x,_uuid.x,_submission_time.x,_index.x,lab_start_dt,subscriberid.y,simserial.y,deviceid.y,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type_fp,lab_sample_type_co,lab_id_val,lab_received,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_da_weight,lab_pa_weight,lab_1_note,lab_1_dil_tested,lab_1_volume,lab_1_ecoli_reading_membrane,lab_1_ecoli_membrane,lab_2_dil_tested,lab_2_volume,lab_2_ecoli_reading_membrane,lab_2_ecoli_membrane,lab_3_dilution_performed,lab_3_dil_tested,lab_3_volume,lab_3_ecoli_reading_membrane,lab_3_ecoli_membrane,lab_closing,lab_notes,lab_enum,lab_photo,__version__.y,_id.y,_uuid.y,_submission_time.y,_index.y,lab_1_ecoli,lab_2_ecoli,lab_3_ecoli,ec_dil1,ec_dil2,ec_dil3,ec_ecnt1,ec_ecnt2,ec_ecnt3,ec_denom,count1,count2,dil1,dil2,count3,dil3,ec_conc,ward
11,PL1011,2019/07/15 06:01:25,2019/07/15 11:41:33,NA,NA,352155090281144,58,4,0,NA,NA,PL1011,NA,NA,2019/07/15 06:03:00,22.5520273 88.3992725 -51.099998474121094 5.0,22.5520273,88.3992725,-51.099998474121,5,1,0,1,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,House of Swastika Orao,Biplab Jash,1,v5MsRynbZdYEnCwnAJAotS,3442,dbfabb42-17c9-4868-a2bb-dbeff18a8307,2019/07/15 11:41:34,99,2019/07/17 05:57:49,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019/07/17 00:00:00,2019/07/17 06:09:55,58,1,NA,NA,PL1011,2019/07/15 06:00:00,2019/07/15 10:00:00,2019/07/15 10:30:00,2019/07/16 10:30:00,NA,NA,NA,NA,NA,4,1,3,12,3,1,3,4,1,2,1,3,0,NA,"Blue(10^-6=0) ,Red(10^-3=16, 10^-4=4, 10^-5=0, 10^-6=0)",3,0,vGuxuKRNcJh7oUGHdmQvJP,3469,e075089c-9487-41e5-b0e2-58564d8c2ea9,2019/07/17 07:10:14,78,12,4,0,0.001,1e-4,1e-5,12,4,0,100,12,4,0.001,1e-4,0,1e-5,1200000,58
11,PL1012,2019/07/17 06:19:00,2019/07/17 10:02:57,NA,NA,352155090281144,59,4,0,NA,NA,PL1012,NA,NA,2019/07/17 06:19:00,22.5449612 88.3823034 -53.400001525878906 5.0,22.5449612,88.3823034,-53.4000015258789,5,1,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diameter 39.5 cm,Suvankar Mandal,1,v5MsRynbZdYEnCwnAJAotS,3478,47a03bb7-4ae4-49cf-afd7-38cf71271047,2019/07/17 10:03:11,105,2019/07/19 20:35:41,subscriberid not found,simserial not found,enketo.sanipath.org:PjOHYUg3oaPOibDP,2019/07/19 00:00:00,2019/07/19 20:43:20,59,1,NA,NA,PL1012,2019/07/17 20:45:00,2019/07/17 22:00:00,2019/07/17 23:00:00,2019/07/18 23:00:00,NA,NA,NA,NA,NA,4,1,3,32,3,1,3,10,1,2,1,3,3,NA,"BLUE COLONIES (10^6=0), RED COLONIES(10^3=30,10^4=4,10^5=1,10^6=0)",2,0,vGuxuKRNcJh7oUGHdmQvJP,3550,248cf2d5-8e66-4ae0-a471-fb73a7d85980,2019/07/19 08:13:47,80,32,10,3,0.001,1e-4,1e-5,32,10,3,100,32,10,0.001,1e-4,3,1e-5,6600000,59
11,PL1013,2019/07/22 06:27:58,2019/07/22 11:08:16,NA,NA,352155090281144,58,4,0,NA,NA,PL1013,NA,NA,2019/07/22 06:28:00,22.5532739 88.3977935 -7.300000190734863 5.0,22.5532739,88.3977935,-7.30000019073486,5,1,0,1,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diameter 40 cm,Debabrata Maity,1,v5MsRynbZdYEnCwnAJAotS,3566,65cd08cc-0325-4729-9f72-693693fa03c5,2019/07/22 11:08:17,111,2019/07/24 18:20:19,subscriberid not found,simserial not found,enketo.sanipath.org:PjOHYUg3oaPOibDP,2019/07/24 00:00:00,2019/07/24 18:26:08,58,1,NA,NA,PL1013,2019/07/22 20:26:00,2019/07/22 22:00:00,2019/07/22 23:10:00,2019/07/23 23:10:00,NA,NA,NA,NA,NA,4,1,3,15,3,1,3,0,1,2,1,3,0,NA,"NO BLUE COLONOLY WAS OBSERVED AT 10^6 DILUTION AND RED COLONY WAS FOUND TO BE 45 AT 10^3, 3 RED COLONIES AT 10^4 AND NO RED COLONIES WERE OBSERVED AT 10^5 AND 10^6 DILUTIONS",4,0,vGuxuKRNcJh7oUGHdmQvJP,3606,b4f4f7ba-517f-4e89-aa8f-3940aaddaad4,2019/07/24 05:56:36,87,15,0,0,0.001,1e-4,1e-5,15,0,0,100,15,0,0.001,1e-4,0,1e-5,1500000,58
11,PL1014,2019/07/24 06:55:47,2019/07/24 11:37:31,NA,NA,352155090281144,59,4,0,NA,NA,PL1014,NA,NA,2019/07/24 06:56:00,22.5445657 88.383093 -45.400001525878906 5.0,22.5445657,88.383093,-45.4000015258789,5,1,0,1,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diameter 41 cm,Biplab Jash,1,v5MsRynbZdYEnCwnAJAotS,3614,de08ccea-ba0d-466d-94fd-f57e33a1906d,2019/07/24 11:37:41,117,2019/07/26 18:39:15,subscriberid not found,simserial not found,enketo.sanipath.org:SnPnsLr2hWdrImgk,2019/07/26 00:00:00,2019/07/26 18:45:36,59,1,NA,NA,PL1014,2019/07/24 21:18:00,2019/07/24 22:15:00,2019/07/24 23:30:00,2019/07/25 23:30:00,NA,NA,NA,NA,NA,4,1,3,132,3,1,3,20,1,2,1,3,2,NA,"BLUE COLONY(10^6=0) RED COLONY(10^3=84,10^4=9,10^5=1,10^6=1)",3,0,vGuxuKRNcJh7oUGHdmQvJP,3644,902d1676-b75b-465a-94e2-c7be820941a6,2019/07/26 06:16:04,95,132,20,2,0.001,1e-4,1e-5,132,20,2,100,132,20,0.001,1e-4,2,1e-5,16600000,59
11,PL1015,2019/07/29 06:15:52,2019/07/30 09:19:57,NA,NA,352155090281144,58,4,0,NA,NA,PL1015,NA,NA,2019/07/29 06:34:00,22.5529652 88.3984056 -40.29999923706055 5.0,22.5529652,88.3984056,-40.2999992370605,5,3,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diameter 44 cm,Biplab Jash,1,v5MsRynbZdYEnCwnAJAotS,3674,7d2b8b3f-dc51-4282-8fd0-645e540fe84c,2019/07/30 09:20:02,123,2019/07/31 17:50:46,subscriberid not found,simserial not found,enketo.sanipath.org:9yr8NLdMlTOnfPL5,2019/07/31 00:00:00,2019/07/31 17:56:50,58,1,NA,NA,PL1015,2019/07/29 20:20:00,2019/07/29 22:00:00,2019/07/29 23:00:00,2019/07/30 23:00:00,NA,NA,NA,NA,NA,4,1,3,21,3,1,3,1,1,2,1,3,0,NA,"BLUE COLONY(10^6=0),RED COLONY(10^3=64,10^4=8,10^5=1,10^6=0)",4,1,vGuxuKRNcJh7oUGHdmQvJP,3690,e3867c1f-06bd-4e6f-a672-14df8ebce381,2019/07/31 05:27:20,101,21,1,0,0.001,1e-4,1e-5,21,1,0,100,21,1,0.001,1e-4,0,1e-5,2100000,58
11,PL1016,2019/07/31 07:25:53,2019/07/31 11:20:47,NA,NA,352155090281144,59,3,0,NA,NA,PL1016,NA,NA,2019/07/31 07:27:00,22.5426942 88.3834215 -48.400001525878906 5.0,22.5426942,88.3834215,-48.4000015258789,5,2,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diameter 40 cm,Somnath sarkar,1,v5MsRynbZdYEnCwnAJAotS,3702,0221291d-7fc5-47e8-a70a-b9d5398034fe,2019/07/31 12:12:51,130,2019/08/02 20:39:10,subscriberid not found,simserial not found,enketo.sanipath.org:9yr8NLdMlTOnfPL5,2019/08/02 00:00:00,2019/08/02 20:44:03,59,1,NA,NA,PL1016,2019/07/31 21:50:00,2019/07/31 22:00:00,2019/07/31 22:40:00,2019/08/01 22:40:00,NA,NA,NA,NA,NA,4,1,3,2,3,1,3,2,1,2,1,3,0,NA,"BLUE COLONY(10^6=0) RED COLONY(10^3=12,10^4=1,10^5=2,10^6=0)",2,1,vGuxuKRNcJh7oUGHdmQvJP,3729,85e69b3b-54f9-4d19-b992-99d2e1d7b2f4,2019/08/02 08:14:34,112,2,2,0,0.001,1e-4,1e-5,2,2,0,100,2,2,0.001,1e-4,0,1e-5,1100000,59
11,PL1017,2019/08/05 07:13:47,2019/08/06 09:20:23,NA,NA,352155091473740,58,4,0,NA,NA,PL1017,NA,NA,2019/08/05 07:03:00,22.5525754 88.3984623 -52.900001525878906 5.0,22.5525754,88.3984623,-52.9000015258789,5,1,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Size of Square Pit 62cm×62cm,Somnath Sarkar,1,v5MsRynbZdYEnCwnAJAotS,3761,bf15da76-3979-453a-96e7-ea39984eb92d,2019/08/06 09:20:47,143,2019/08/08 18:57:01,subscriberid not found,simserial not found,enketo.sanipath.org:nPUhU2YnbXYFLT0k,2019/08/08 00:00:00,2019/08/08 19:02:50,58,1,NA,NA,PL1017,2019/08/05 21:30:00,2019/08/05 22:25:00,2019/08/05 23:20:00,2019/08/06 23:20:00,NA,NA,NA,NA,NA,4,1,3,112,3,1,3,11,1,2,1,3,0,NA,"BLUE COLONY(10^6=0) RED COLONY(10^3=58,10^4=3,10^5=0,10^6=0)",3,1,vGuxuKRNcJh7oUGHdmQvJP,3771,bdf90102-a576-45f3-ad73-fd0b0d9bba4c,2019/08/08 06:33:21,117,112,11,0,0.001,1e-4,1e-5,112,11,0,100,112,11,0.001,1e-4,0,1e-5,11100000,58
11,PL1018,2019/08/07 06:56:09,2019/08/07 10:16:22,NA,NA,352155090281144,59,4,0,NA,NA,PL1018,NA,NA,2019/08/07 06:56:00,22.5436696 88.3800574 -52.400001525878906 5.0,22.5436696,88.3800574,-52.4000015258789,5,3,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diameter 44 cm,Somnath sarkar,1,v5MsRynbZdYEnCwnAJAotS,3797,e3143612-fa6e-425a-9049-e51c4cab8c8e,2019/08/08 08:18:18,145,2019/08/08 19:27:36,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/08/09 00:00:00,2019/08/08 19:32:26,59,1,NA,NA,PL1018,2019/08/07 09:10:00,2019/08/07 09:40:00,2019/08/07 10:46:00,2019/08/08 10:46:00,NA,NA,NA,NA,NA,4,1,3,4,3,1,3,1,1,2,1,3,0,NA,"BLUE COLONY(10^6=0),RED COLONY(10^3=3,10^4=0,10^5=1,10^6=0)",4,1,vGuxuKRNcJh7oUGHdmQvJP,3833,986c010e-444a-4d50-af69-23c7a53057b0,2019/08/09 08:30:29,128,4,1,0,0.001,1e-4,1e-5,4,1,0,100,4,1,0.001,1e-4,0,1e-5,700000,59
11,PL1019,2019/08/20 05:58:54,2019/08/20 10:37:53,NA,NA,352155090281144,58,4,0,NA,NA,PL1019,NA,NA,2019/08/20 05:59:00,22.5535414 88.3987593 -37.900001525878906 5.0,22.5535414,88.3987593,-37.9000015258789,5,2,0,1,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HH Id 1057, Sample collected by Asish",Biplab Jash,1,vE4SKU9CYkRLMcog6XWGph,3929,fa44834c-47b2-47fa-8978-f21b68b715f2,2019/08/20 10:38:12,153,2019/08/21 17:47:47,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/08/22 00:00:00,2019/08/21 17:53:14,58,1,NA,NA,PL1019,2019/08/20 07:56:00,2019/08/20 09:15:00,2019/08/20 09:55:00,2019/08/21 09:55:00,NA,NA,NA,NA,NA,4,1,1,NA,3,1,1,NA,1,2,1,3,56,NA,"BLUE COLONY(10^6=5),RED COLONY(10^3=TNTC,10^4=TNTC,10^5=29,10^6=7)",4,1,vGuxuKRNcJh7oUGHdmQvJP,3949,4f072098-bd71-47b3-b234-f34a8e250d92,2019/08/22 06:51:07,149,999,999,56,0.001,1e-4,1e-5,999,999,56,100,999,999,0.001,1e-4,56,1e-5,560000000,58
11,PL1020,2019/08/27 06:35:38,2019/08/27 10:47:46,NA,NA,352155090281144,59,4,0,NA,NA,PL1020,NA,NA,2019/08/27 06:36:00,22.5451726 88.3820583 -41.5 5.0,22.5451726,88.3820583,-41.5,5,2,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diameter 39 cm. Sample collected by somnath sarkar,Debabrata Maity,1,vE4SKU9CYkRLMcog6XWGph,4026,fc66a23e-3e1b-458f-ad9f-0b9d8dc585e9,2019/08/27 10:47:57,157,2019/09/11 17:36:40,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/12 00:00:00,2019/09/11 17:42:37,59,1,NA,NA,PL1020,2019/08/27 07:25:00,2019/08/27 08:45:00,2019/08/27 10:15:00,2019/08/28 10:15:00,NA,NA,NA,NA,NA,4,1,2,NA,3,1,1,NA,1,2,1,3,12,NA,"BLUE COLONY(10^6=1),RED COLONY(10^3=TDTC,10^4=TNTC,10^5=30,10^6=8)",3,0,vGuxuKRNcJh7oUGHdmQvJP,4069,29791917-7335-49a1-ab75-ba296796e41a,2019/09/12 06:40:14,174,998,999,12,0.001,1e-4,1e-5,998,999,12,100,998,999,0.001,1e-4,12,1e-5,120000000,59
11,PL1021,2019/09/03 06:53:05,2019/09/03 10:37:06,NA,NA,352155090281144,58,4,0,NA,NA,PL1021,NA,NA,2019/09/03 06:54:00,22.5551432 88.3863778 -13.600000381469727 5.0,22.5551432,88.3863778,-13.6000003814697,5,1,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Practice Sample, Collected by Biplab Jash",Somnath Sarkar,1,vE4SKU9CYkRLMcog6XWGph,4048,2bdd3b70-d850-4717-b7dc-85a94baf7cfb,2019/09/03 10:37:19,163,2019/09/11 23:16:37,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/12 00:00:00,2019/09/11 23:21:22,58,1,NA,NA,PL1021,2019/09/03 08:45:00,2019/09/03 09:15:00,2019/09/03 10:20:00,2019/09/04 10:20:00,NA,NA,NA,NA,NA,3,1,3,10,2,1,3,0,1,1,1,3,0,NA,"RED COLONY(10^4=11,10^5=7,10^6=4)",6,0,vGuxuKRNcJh7oUGHdmQvJP,4105,513c46aa-7f2e-46e5-bd98-9f644438f036,2019/09/12 12:18:59,199,10,0,0,1e-4,1e-5,1e-6,10,0,0,100,10,0,1e-4,1e-5,0,1e-6,10000000,58
11,PL1022,2019/09/03 07:48:30,2019/09/03 10:37:13,NA,NA,352155090281144,59,4,0,NA,NA,PL1022,NA,NA,2019/09/03 07:50:00,22.5409046 88.3748445 -21.700000762939453 5.0,22.5409046,88.3748445,-21.7000007629394,5,1,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Practice Sample, Sample Collected by Debabrata Maity",Ashis Saha,1,vE4SKU9CYkRLMcog6XWGph,4050,37bd84f9-ec08-4a2a-8d22-cef9ef6f039d,2019/09/03 10:37:27,165,2019/09/12 21:58:10,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/13 00:00:00,2019/09/12 22:02:43,59,1,NA,NA,PL1022,2019/09/03 08:45:00,2019/09/03 09:15:00,2019/09/03 10:30:00,2019/09/04 10:30:00,NA,NA,NA,NA,NA,3,1,3,4,2,1,3,0,1,1,1,3,0,NA,"RED COLONY(10^4=5,10^5=2,10^6=0)",6,0,vGuxuKRNcJh7oUGHdmQvJP,4116,2e93deb2-f2b2-481e-bd77-a4828d7b3544,2019/09/13 11:00:19,205,4,0,0,1e-4,1e-5,1e-6,4,0,0,100,4,0,1e-4,1e-5,0,1e-6,4000000,59
11,PL1023,2019/09/04 06:08:46,2019/09/04 11:04:19,NA,NA,352155090281144,58,4,0,NA,NA,PL1023,NA,NA,2019/09/04 06:09:00,22.556797 88.3835026 -49.599998474121094 4.0,22.556797,88.3835026,-49.599998474121,4,1,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Practice Sample, Collected by Biplab Jash",Abhijit Guha,1,vE4SKU9CYkRLMcog6XWGph,4055,420189cd-f814-4c1c-bca9-4dca5dc0f3b8,2019/09/04 11:04:39,169,2019/09/12 22:29:20,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/13 00:00:00,2019/09/12 22:32:59,58,1,NA,NA,PL1023,2019/09/04 08:25:00,2019/09/04 09:35:00,2019/09/04 11:15:00,2019/09/05 11:15:00,NA,NA,NA,NA,NA,3,1,3,3,2,1,3,0,1,1,1,3,0,NA,"RED COLONY(10^4=18,10^5=40,10^6=0)",7,0,vGuxuKRNcJh7oUGHdmQvJP,4124,4e225298-135a-443c-aed0-1504c317a1ff,2019/09/13 11:30:35,213,3,0,0,1e-4,1e-5,1e-6,3,0,0,100,3,0,1e-4,1e-5,0,1e-6,3000000,58
11,PL1024,2020/02/12 06:09:29,2020/02/12 09:49:34,NA,NA,352155091473740,58,4,0,NA,NA,PL1024,NA,NA,2020/02/12 06:10:00,22.555647 88.3823328 -41.29999923706055 5.0,22.555647,88.3823328,-41.2999992370605,5,1,0,1,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Debabrata Maity,1,vE4SKU9CYkRLMcog6XWGph,7903,305e80cd-ae7f-4a69-b178-3678bcac3ceb,2020/02/12 09:49:48,692,2020/02/20 05:34:44,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:36:19,58,1,NA,NA,PL1024,2020/02/12 06:17:00,2020/02/12 08:30:00,2020/02/12 09:00:00,2020/02/13 09:00:00,NA,NA,NA,NA,NA,3,1,3,1,2,1,3,0,0,NA,NA,NA,NA,NA,Red colony count: 1:10^4 -1; 1:10^5 - 0; Each sample vol tested 1ml,6,1,vWNdHeMtQ9ziuCJ2zngErs,8112,3372b3f9-70a5-4fe4-9105-70ff34ad02c1,2020/02/20 06:32:18,770,1,0,NA,1e-4,1e-5,NA,1,0,NA,100,1,0,1e-4,1e-5,NA,NA,1000000,58
11,PL1025,2020/02/12 06:26:24,2020/02/12 09:49:40,NA,NA,352155091473740,58,4,0,NA,NA,PL1025,NA,NA,2020/02/12 06:27:00,22.5562066 88.3832123 -52.599998474121094 5.0,22.5562066,88.3832123,-52.599998474121,5,1,0,1,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Debabrata Maity,1,vE4SKU9CYkRLMcog6XWGph,7905,67f440e0-5f9c-49a7-9bbe-68e2a9502dad,2020/02/12 09:49:55,694,2020/02/20 05:37:32,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:38:49,58,1,NA,NA,PL1025,2020/02/12 06:17:00,2020/02/12 08:30:00,2020/02/12 09:00:00,2020/02/13 09:00:00,NA,NA,NA,NA,NA,3,1,3,0,2,1,3,0,0,NA,NA,NA,NA,NA,Red colony count: 1:10^4 -0; 1:10^5 - 0; Each sample vol tested 1ml,6,1,vWNdHeMtQ9ziuCJ2zngErs,8114,8aca4e6a-b737-47b0-8cb2-2b2b84a8eea2,2020/02/20 06:34:50,772,0,0,NA,1e-4,1e-5,NA,0,0,NA,100,0,0,1e-4,1e-5,NA,NA,500000,58
11,PL1026,2020/02/19 07:03:17,2020/02/19 09:26:08,NA,NA,352155091473740,58,4,0,NA,NA,PL1026,NA,NA,2020/02/19 07:04:00,22.5541096 88.3868101 -38.099998474121094 5.0,22.5541096,88.3868101,-38.099998474121,5,1,0,0,1,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Biplab Jash,1,vE4SKU9CYkRLMcog6XWGph,8093,bad412ef-a62d-488a-888d-c2018cf584e6,2020/02/19 09:26:53,738,2020/02/26 05:43:11,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/26 00:00:00,2020/02/26 05:44:46,58,1,NA,NA,PL1026,2020/02/19 07:34:00,2020/02/19 07:45:00,2020/02/19 08:30:00,2020/02/20 09:00:00,NA,NA,NA,NA,NA,4,1,3,0,3,1,3,0,1,2,1,3,0,NA,"Red colony count: 1:10^3 -15; 1:10^4 - 0; 1:10^5 - 00, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,8304,c3e4f273-3b86-4347-89fc-5713274bcebe,2020/02/26 06:40:39,825,0,0,0,0.001,1e-4,1e-5,0,0,0,100,0,0,0.001,1e-4,0,1e-5,50000,58
11,PL1027,2020/02/19 07:29:41,2020/02/19 09:26:13,NA,NA,352155091473740,58,4,0,NA,NA,PL1027,NA,NA,2020/02/19 07:30:00,22.5571937 88.3833974 -50.70000076293945 5.0,22.5571937,88.3833974,-50.7000007629394,5,1,0,0,1,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Biplab Jash,Debabrata Maity,1,vE4SKU9CYkRLMcog6XWGph,8095,b6289e0d-a8a5-44df-b1ce-63eb7be63602,2020/02/19 09:26:59,740,2020/02/26 05:45:47,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/26 00:00:00,2020/02/26 05:47:04,58,1,NA,NA,PL1027,2020/02/19 07:34:00,2020/02/19 07:45:00,2020/02/19 08:30:00,2020/02/20 09:00:00,NA,NA,NA,NA,NA,4,1,3,0,3,1,3,0,1,2,1,3,0,NA,"Red colony count: 1:10^3 -16; 1:10^4 - 1; 1:10^5 - 00, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,8306,a4ad2179-b0cf-4cc2-8740-d61388231022,2020/02/26 06:42:58,827,0,0,0,0.001,1e-4,1e-5,0,0,0,100,0,0,0.001,1e-4,0,1e-5,50000,58
11,PL1028,2020/02/26 07:26:33,2020/02/26 09:31:03,NA,NA,352155090281144,58,4,0,NA,NA,PL1028,NA,NA,2020/02/26 07:27:00,22.5517916 88.3849062 60.5 5.0,22.5517916,88.3849062,60.5,5,2,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Asish,Abhijit,1,vE4SKU9CYkRLMcog6XWGph,8343,9e65a12d-b15e-4c0d-bdc7-cb8a8b230a37,2020/02/26 09:31:29,785,2020/03/16 05:02:14,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/03/16 00:00:00,2020/03/16 05:05:24,58,1,NA,NA,PL1028,2020/02/26 07:30:00,2020/02/26 08:30:00,2020/02/26 09:11:00,2020/02/27 09:11:00,NA,NA,NA,NA,NA,4,1,3,1,3,1,3,0,1,2,1,3,0,NA,"Red colony count: 1:10^3 -98; 1:10^4 - 13; 1:10^5 - 02, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,8736,d7d6f21e-76f8-4f98-8b13-546a23ab4cc1,2020/03/16 06:01:01,866,1,0,0,0.001,1e-4,1e-5,1,0,0,100,1,0,0.001,1e-4,0,1e-5,100000,58
11,PL1029,2020/02/26 07:40:21,2020/02/26 09:31:09,NA,NA,352155090281144,58,4,0,NA,NA,PL1029,NA,NA,2020/02/26 07:41:00,22.5518062 88.3845086 -62.0 4.5,22.5518062,88.3845086,-62,4.5,2,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath,Abhijit,1,vE4SKU9CYkRLMcog6XWGph,8345,e02fd314-2746-4faf-8387-12bad57f405d,2020/02/26 09:31:35,787,2020/03/16 05:05:24,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/03/16 00:00:00,2020/03/16 05:06:43,58,1,NA,NA,PL1029,2020/02/26 07:30:00,2020/02/26 08:30:00,2020/02/26 09:11:00,2020/02/27 09:11:00,NA,NA,NA,NA,NA,4,1,3,0,3,1,3,0,1,2,1,3,0,NA,"Red colony count: 1:10^3 -13; 1:10^4 - 1; 1:10^5 - 00, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,8737,191a17a8-458a-4de6-9d5f-3630f6601990,2020/03/16 06:02:20,867,0,0,0,0.001,1e-4,1e-5,0,0,0,100,0,0,0.001,1e-4,0,1e-5,50000,58
11,PL1030,2020/03/04 07:12:08,2020/03/04 10:17:36,NA,NA,352155090281144,58,4,0,NA,NA,PL1030,NA,NA,2020/03/04 07:12:00,22.5526791 88.3851663 -40.79999923706055 5.0,22.5526791,88.3851663,-40.7999992370605,5,1,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Suvankar Mandal,Debabrata Maity,1,v5nERfiZELE2eNeXyKSnJy,8554,2a7f4c47-2c88-4028-8b95-5322b3b51d37,2020/03/04 10:18:07,827,2020/03/16 05:49:53,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/03/16 00:00:00,2020/03/16 05:51:17,58,1,NA,NA,PL1030,2020/03/04 06:40:00,2020/03/04 07:30:00,2020/03/04 08:30:00,2020/03/05 08:30:00,NA,NA,NA,NA,NA,4,1,3,1,3,1,3,0,1,2,1,3,0,NA,"Red colony count: 1:10^3 -2; 1:10^4 - 1; 1:10^5 - 00, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,8768,90bfe902-890c-4d9b-be27-eb17dad15b92,2020/03/16 06:46:54,898,1,0,0,0.001,1e-4,1e-5,1,0,0,100,1,0,0.001,1e-4,0,1e-5,100000,58
