sample_type,sampleid,col_start_dt,col_end_dt,subscriberid.x,simserial.x,deviceid.x,col_ward,col_neighborhood,col_id_val,col_start,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_pa_group,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_group,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_bw_cl_free,col_bw_cl_total,col_f_group,col_f_latrine_distance,col_p_group,col_p_type,col_p_type_other,col_p_num_note,col_p_num,col_dw_group,col_dw_type,col_dw_type_other,col_dw_container,col_dw_container_lid,col_dw_id,col_dw_cl_free,col_dw_cl_total,col_l_group,col_l_toilet_type,col_l_toilet_type_other,col_l_toilet_stalls,col_l_toilet_feces,col_l_toilet_users,col_l_toilet_hw,col_s_group,col_s_type,col_s_type_other,col_d_group,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_lining_oth,col_d_prompt,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_shops,col_d_hh,col_d_hh_num,col_sf_type,col_sf_type_other,col_da_type,col_da_type_other,col_o_type,col_o_type_other,col_close,col_notes,col_enum,col_photo,__version__.x,_id.x,_uuid.x,_submission_time.x,_index.x,lab_start_dt,subscriberid.y,simserial.y,deviceid.y,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type_fp,lab_sample_type_co,lab_id_val,lab_received,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_da_weight,lab_pa_weight,lab_1_note,lab_1_dil_tested,lab_1_volume,lab_1_ecoli_reading_membrane,lab_1_ecoli_membrane,lab_2_dil_tested,lab_2_volume,lab_2_ecoli_reading_membrane,lab_2_ecoli_membrane,lab_3_dilution_performed,lab_3_dil_tested,lab_3_volume,lab_3_ecoli_reading_membrane,lab_3_ecoli_membrane,lab_closing,lab_notes,lab_enum,lab_photo,__version__.y,_id.y,_uuid.y,_submission_time.y,_index.y,lab_1_ecoli,lab_2_ecoli,lab_3_ecoli,ec_dil1,ec_dil2,ec_dil3,ec_ecnt1,ec_ecnt2,ec_ecnt3,ec_denom,count1,count2,dil1,dil2,count3,dil3,ec_conc,neighbor
6,FW1001,2019/08/06 07:04:44,2019/08/06 09:25:50,NA,NA,352155091473740,58,1,FW1001,2019/08/06 07:05:00,22.5525751 88.399036 -49.900001525878906 5.0,22.5525751,88.399036,-49.9000015258789,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abhijit Guha,1,vJC2q6zdixcwQpj5tcNsoV,3766,22e5a37f-12d0-442d-b674-0452a9308444,2019/08/06 09:26:11,81,2019/08/08 19:35:08,subscriberid not found,simserial not found,enketo.sanipath.org:nPUhU2YnbXYFLT0k,2019/08/08 00:00:00,2019/08/08 19:40:46,58,1,NA,NA,FW1001,2019/08/06 21:25:00,2019/08/06 22:40:00,2019/08/06 23:48:00,2019/08/07 23:48:00,NA,NA,NA,NA,NA,7,1,2,NA,6,1,2,NA,1,5,1,2,NA,NA,"RED COLONY(1ml=TDTC,10^1=TDTC,10^2=TDTC )",4,1,vGuxuKRNcJh7oUGHdmQvJP,3777,76a99daa-ca49-4832-8e59-a475e01f0cf4,2019/08/08 07:11:16,123,998,998,998,1,0.1,0.01,998,998,998,100,998,998,1,0.1,998,0.01,2000000,1
6,FW1002,2019/08/07 07:59:05,2019/08/07 10:07:22,NA,NA,352155091473740,58,1,FW1002,2019/08/07 07:59:00,22.5529452 88.3988671 -55.70000076293945 5.0,22.5529452,88.3988671,-55.7000007629394,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Debabrata Maity,1,vJC2q6zdixcwQpj5tcNsoV,3805,54dcd17f-ea5b-4590-adb3-5b3950cd6f5b,2019/08/08 08:28:02,84,2019/08/08 19:37:05,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/08/09 00:00:00,2019/08/08 19:42:46,58,1,NA,NA,FW1002,2019/08/07 09:12:00,2019/08/07 09:48:00,2019/08/07 10:50:00,2019/08/08 10:50:00,NA,NA,NA,NA,NA,7,1,2,NA,6,1,2,NA,1,5,1,3,81,NA,"RED COLONY(1ml=TDTC,10^1=TDTC,10^2=TNTC)",4,1,vGuxuKRNcJh7oUGHdmQvJP,3842,4dea8f39-dc43-4099-8965-65f3e2d83cd5,2019/08/09 08:40:49,130,998,998,81,1,0.1,0.01,998,998,81,100,998,998,1,0.1,81,0.01,810000,1
6,FW1003,2019/08/08 07:40:19,2019/08/08 08:22:36,NA,NA,352155090281144,58,1,FW1003,2019/08/08 07:40:00,22.553486 88.3985921 -42.70000076293945 5.0,22.553486,88.3985921,-42.7000007629394,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Debabrata Maity,1,vJC2q6zdixcwQpj5tcNsoV,3804,ac8871b0-b56a-42ad-9042-461e36e5b95c,2019/08/08 08:22:56,83,2019/08/14 17:58:31,subscriberid not found,simserial not found,enketo.sanipath.org:nPUhU2YnbXYFLT0k,2019/08/14 00:00:00,2019/08/14 18:02:50,58,1,NA,NA,FW1003,2019/08/08 21:00:00,2019/08/08 22:20:00,2019/08/08 23:35:00,2019/08/09 23:35:00,NA,NA,NA,NA,NA,7,1,2,NA,6,1,2,NA,1,5,1,3,9,NA,"RED COLONY (1ml=TDTC,10^1=TDTC,10^2=120)",2,1,vGuxuKRNcJh7oUGHdmQvJP,3865,587e7a81-408e-45e4-a4e4-f510255ba570,2019/08/14 05:33:22,138,998,998,9,1,0.1,0.01,998,998,9,100,998,998,1,0.1,9,0.01,90000,1
7,LS1001,2019/05/01 07:38:05,2019/05/01 09:31:50,NA,NA,352155091473740,58,1,LS1001,2019/05/01 07:39:00,22.5538005 88.397343 -46.900001525878906 4.5,22.5538005,88.397343,-46.9000015258789,4.5,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,20,0,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Suvankar Mandal,1,vCBEYpWiADaf9jeVAqWewv,2745,948fa498-d412-45b3-9fdf-ef54fcf2ea2f,2019/05/01 09:34:38,1,2019/05/15 22:11:01,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/15 00:00:00,2019/05/15 22:21:34,58,1,NA,NA,LS1001,2019/05/01 21:00:00,2019/05/01 22:30:00,2019/05/01 23:10:00,2019/05/02 23:15:00,NA,NA,NA,NA,NA,7,10,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 ML UNDILUTED SAMPLE SHOWS 3 RED AND TDTC FOR BLUE AND RED COLONIES, RESPECTIVELY. WHEREAS,1 ML OF 1:10 DILUTION SHOWS NO BLUE COLONIES AND 10 RED COLONIES, RESPECTIVELY.","3,4",0,vGuxuKRNcJh7oUGHdmQvJP,2840,3e7f4fba-bf20-4eca-99dc-1f76d23b4c9b,2019/05/15 09:51:54,12,3,NA,NA,10,NA,NA,3,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,1
7,LS1002,2019/05/15 06:31:41,2019/05/15 09:21:05,NA,NA,352155091473740,58,1,LS1002,2019/05/15 06:32:00,22.5531633 88.3982627 -44.900001525878906 5.0,22.5531633,88.3982627,-44.9000015258789,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biplab Jash,1,vCBEYpWiADaf9jeVAqWewv,2829,4ffd4655-820b-4365-b332-4beafb418921,2019/05/15 09:21:12,23,2019/05/24 23:28:42,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/24 00:00:00,2019/05/24 23:33:59,58,1,NA,NA,LS1002,2019/05/15 21:10:00,2019/05/15 21:45:00,2019/05/15 22:40:00,2019/05/16 22:45:00,NA,NA,NA,NA,NA,7,10,3,1,6,1,3,0,0,NA,NA,NA,NA,NA,"12 AND 1 RED COLONIES, FOR UNDILUTED (10ML) AND 1 ML OF 1:10 DILUTION, RESPECTIVELY",4,0,vGuxuKRNcJh7oUGHdmQvJP,2940,debb77e9-e626-4890-a6a1-cc9268851660,2019/05/24 11:04:21,25,1,0,NA,10,0.1,NA,1,0,NA,40,1,0,10,0.1,NA,NA,4,1
7,LS1003,2019/05/15 06:55:18,2019/05/15 09:22:31,NA,NA,352155091473740,58,1,LS1003,2019/05/15 06:56:00,22.5535471 88.3980474 -46.70000076293945 5.0,22.5535471,88.3980474,-46.7000007629394,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biplab Jash,1,vCBEYpWiADaf9jeVAqWewv,2830,de2d009e-83a1-4099-ae8d-0ec65975a75a,2019/05/15 09:22:37,24,2019/05/24 23:33:59,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/24 00:00:00,2019/05/24 23:38:28,58,1,NA,NA,LS1003,2019/05/15 21:10:00,2019/05/15 21:45:00,2019/05/15 22:40:00,2019/05/16 22:45:00,NA,NA,NA,NA,NA,7,10,3,2,6,1,3,0,0,NA,NA,NA,NA,NA,"38+ AND 14 RED COLONIES, FOR 10 ML UNDILUTED AND 1 ML OF 1:10 DILUTION, RESPECTIVELY",4,0,vGuxuKRNcJh7oUGHdmQvJP,2941,a8348b0e-0ec3-47e0-a029-2f9bc908590d,2019/05/24 11:08:49,26,2,0,NA,10,0.1,NA,2,0,NA,40,2,0,10,0.1,NA,NA,8,1
7,LS1004,2019/05/15 07:08:10,2019/05/15 09:23:35,NA,NA,352155091473740,58,1,LS1004,2019/05/15 07:09:00,22.5538131 88.3977158 -47.900001525878906 5.0,22.5538131,88.3977158,-47.9000015258789,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,10,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beside the canal,Biplab Jash,1,vCBEYpWiADaf9jeVAqWewv,2831,a65c9e51-e9e8-48c0-86e9-2999a3662232,2019/05/15 09:23:42,25,2019/05/24 23:38:28,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/24 00:00:00,2019/05/24 23:45:02,58,1,NA,NA,LS1004,2019/05/15 21:10:00,2019/05/15 21:45:00,2019/05/15 22:40:00,2019/05/16 22:45:00,NA,NA,NA,NA,NA,7,10,3,2,6,1,3,0,0,NA,NA,NA,NA,NA,"10+ WITH LARGE COLONIES AND 23 RED SMALL COLONIES FOUND, FOR 10 ML UNDILUTED AND 1 ML OF 1:10 DILUTION, RESPECTIVELY.",4,0,vGuxuKRNcJh7oUGHdmQvJP,2942,497fcc57-0497-42e3-a0e6-106677fc536b,2019/05/24 11:15:23,27,2,0,NA,10,0.1,NA,2,0,NA,40,2,0,10,0.1,NA,NA,8,1
7,LS1005,2019/05/22 06:41:40,2019/05/22 07:58:24,NA,NA,352155091473740,58,1,LS1005,2019/05/22 06:42:00,22.5532585 88.4001923 -49.29999923706055 5.0,22.5532585,88.4001923,-49.2999992370605,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biplab Jash,1,vCBEYpWiADaf9jeVAqWewv,2895,4095a568-977e-44a6-a7e2-19d691cf4053,2019/05/22 07:59:34,35,2019/05/27 19:35:13,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/27 00:00:00,2019/05/27 19:50:22,58,1,NA,NA,LS1005,2019/05/22 21:00:00,2019/05/22 22:50:00,2019/05/22 23:05:00,2019/05/23 23:05:00,NA,NA,NA,NA,NA,7,10,3,34,6,1,3,0,0,NA,NA,NA,NA,NA,"AT 10 ML (UNDILUTED) AND 1 ML (1:10 DILUTION) OF SAMPLE, THENUMBER/APPEARANCE OF RED COLONIES WERE TDTC AND TNTC, RESPECTIVELY.",4,0,vGuxuKRNcJh7oUGHdmQvJP,2961,3df024e2-c2e8-4acb-a8f7-9cbcc995e69c,2019/05/27 07:20:43,38,34,0,NA,10,0.1,NA,34,0,NA,40,34,0,10,0.1,NA,NA,136,1
7,LS1006,2019/05/22 06:58:12,2019/05/22 07:58:45,NA,NA,352155091473740,58,1,LS1006,2019/05/22 06:58:00,22.552978 88.3999784 -101.9000015258789 5.0,22.552978,88.3999784,-101.900001525878,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,1,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biplab Jash,1,vCBEYpWiADaf9jeVAqWewv,2896,5bfe99f5-1675-4183-b0d4-d2dba9f1d69c,2019/05/22 07:59:36,36,2019/05/27 19:50:22,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/27 00:00:00,2019/05/27 20:08:11,58,1,NA,NA,LS1006,2019/05/22 21:00:00,2019/05/22 22:50:00,2019/05/22 23:05:00,2019/05/23 23:05:00,NA,NA,NA,NA,NA,7,10,3,2,6,1,3,0,0,NA,NA,NA,NA,NA,"AT 10 MLUNDILUTED SAMPLE AND 1 ML SAMPLE OF 1:10 DILUTION, THE APPEARANCE/NUMBER OF RED COLONIES WERE TNTC AND 92, RESPECTIVELY.",4,0,vGuxuKRNcJh7oUGHdmQvJP,2962,4621773b-70ba-400f-8889-d0ae4c3913fb,2019/05/27 07:38:33,39,2,0,NA,10,0.1,NA,2,0,NA,40,2,0,10,0.1,NA,NA,8,1
7,LS1007,2019/05/22 07:11:23,2019/05/22 07:59:11,NA,NA,352155091473740,58,1,LS1007,2019/05/22 07:12:00,22.5526557 88.3995038 -50.400001525878906 4.5,22.5526557,88.3995038,-50.4000015258789,4.5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biplab Jash,1,vCBEYpWiADaf9jeVAqWewv,2897,7ae45a05-7ffe-4e60-8bc6-f5310d4861e9,2019/05/22 07:59:38,37,2019/05/27 20:08:11,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/27 00:00:00,2019/05/27 20:44:29,58,1,NA,NA,LS1007,2019/05/22 21:00:00,2019/05/22 22:50:00,2019/05/22 23:05:00,2019/05/23 23:05:00,NA,NA,NA,NA,NA,7,10,3,20,6,1,3,4,0,NA,NA,NA,NA,NA,"AT 10 ML UNDILUTED AND 1 ML 1:10 DILUTION THE APPEARANCE/NUMBER OF RED COLONIES WERE TDTC AND TNTC, RESPECTIVELY.",4,0,vGuxuKRNcJh7oUGHdmQvJP,2963,3e0efd34-eb61-42c9-bc2b-e60d839f1e03,2019/05/27 08:14:51,40,20,4,NA,10,0.1,NA,20,4,NA,40,20,4,10,0.1,NA,NA,80,1
7,LS1008,2019/05/29 06:26:14,2019/05/29 09:26:14,NA,NA,352155091473740,58,1,LS1008,2019/05/29 06:27:00,22.552936 88.3989422 -21.299999237060547 5.0,22.552936,88.3989422,-21.2999992370605,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buddhadeb Samaddar,1,vCBEYpWiADaf9jeVAqWewv,3000,adbbb26b-c299-4aba-b671-26addbd643bd,2019/05/29 09:26:44,49,2019/06/05 05:53:22,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019/06/05 00:00:00,2019/06/05 06:03:16,58,1,NA,NA,LS1008,2019/05/29 07:07:00,2019/05/29 08:02:00,2019/05/29 09:20:00,2019/05/30 09:20:00,NA,NA,NA,NA,NA,7,10,3,2,6,1,3,0,0,NA,NA,NA,NA,NA,"22 AND 4 RED COLONIES FOUND, RESPECTIVELY.","3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3083,66f05723-3ef8-4b86-8b82-1d16ace2f4e3,2019/06/05 07:03:31,57,2,0,NA,10,0.1,NA,2,0,NA,40,2,0,10,0.1,NA,NA,8,1
7,LS1009,2019/05/29 06:50:26,2019/05/29 09:26:28,NA,NA,352155091473740,58,1,LS1009,2019/05/29 06:50:00,22.5523529 88.3988441 -46.79999923706055 5.0,22.5523529,88.3988441,-46.7999992370605,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,0,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Debabrata Maity,1,vCBEYpWiADaf9jeVAqWewv,3001,6bad7594-8c7a-4985-9ae3-de4126ed5a67,2019/05/29 09:26:46,50,2019/06/05 06:03:16,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019/06/05 00:00:00,2019/06/05 06:10:37,58,1,NA,NA,LS1009,2019/05/29 07:07:00,2019/05/29 08:02:00,2019/05/29 09:20:00,2019/05/30 09:20:00,NA,NA,NA,NA,NA,7,10,1,NA,6,1,3,3,0,NA,NA,NA,NA,NA,"TNTC AND 4 RED COLONIES FOUND, RESPECTIVELY.","3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3084,6db8af49-cba0-43a5-bb12-3b091918c2b9,2019/06/05 07:10:53,58,999,3,NA,10,0.1,NA,999,3,NA,40,999,3,10,0.1,NA,NA,1200,1
7,LS1010,2019/09/02 07:28:41,2019/09/02 10:54:48,NA,NA,352155091473740,58,1,LS1010,2019/09/02 07:29:00,22.5521835 88.3998579 -55.599998474121094 5.0,22.5521835,88.3998579,-55.599998474121,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,10,0,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Practice Sample, Sample Collected by Suvankar Mandal",Buddhadeb Samaddar,1,vUmJbr8NFmqNo58UvPQcTV,4044,caa3f699-d80c-4d38-9234-147fe1939f79,2019/09/02 10:55:23,111,2019/09/11 22:30:16,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/12 00:00:00,2019/09/11 22:36:54,58,1,NA,NA,LS1010,2019/09/02 09:25:00,2019/09/02 09:50:00,2019/09/02 10:30:00,2019/09/03 10:30:00,NA,NA,NA,NA,NA,7,10,2,NA,6,1,3,0,0,NA,NA,NA,NA,NA,"RED COLONY(10ml=TDTC,10^1=45)",7,0,vGuxuKRNcJh7oUGHdmQvJP,4098,02ff357b-677d-46a9-988e-15da259c1436,2019/09/12 11:34:32,192,998,0,NA,10,0.1,NA,998,0,NA,40,998,0,10,0.1,NA,NA,800,1
7,LS1011,2019/09/02 07:51:14,2019/09/02 10:54:53,NA,NA,352155091473740,58,1,LS1011,2019/09/02 07:52:00,22.5521755 88.3999297 -56.0 5.0,22.5521755,88.3999297,-56,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,25,0,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Practice Sample, Sample collected by Suvankar",BUDDHADEB,1,vUmJbr8NFmqNo58UvPQcTV,4046,4dc416ee-d40e-46fa-a937-d4127974deee,2019/09/02 10:55:26,113,2019/09/11 22:46:38,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/12 00:00:00,2019/09/11 22:50:13,58,1,NA,NA,LS1011,2019/09/02 09:25:00,2019/09/02 09:45:00,2019/09/02 11:20:00,2019/09/03 11:20:00,NA,NA,NA,NA,NA,7,10,2,NA,6,1,3,0,0,NA,NA,NA,NA,NA,"RED COLONY(10ml=TDTC,10^1=53)",7,0,vGuxuKRNcJh7oUGHdmQvJP,4100,6b52b866-d8f0-4f07-8258-91f6852f9546,2019/09/12 11:47:50,194,998,0,NA,10,0.1,NA,998,0,NA,40,998,0,10,0.1,NA,NA,800,1
7,LS1012,2019/09/02 08:02:50,2019/09/02 10:55:00,NA,NA,352155091473740,58,1,LS1012,2019/09/02 08:04:00,22.5523901 88.3999566 -43.0 5.0,22.5523901,88.3999566,-43,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,25,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Practice Sample, Sample collected by Biplab",ABHIJIT,1,vUmJbr8NFmqNo58UvPQcTV,4047,0b4eb1ae-9343-44ce-b301-f209476e96d0,2019/09/02 10:55:28,114,2019/09/11 22:50:13,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/12 00:00:00,2019/09/11 22:54:07,58,1,NA,NA,LS1012,2019/09/02 09:25:00,2019/09/02 09:45:00,2019/09/02 11:20:00,2019/09/03 11:20:00,NA,NA,NA,NA,NA,7,10,3,31,6,1,3,0,0,NA,NA,NA,NA,NA,"RED COLONY(10ml=TNTC,10^1=TNTC)",7,0,vGuxuKRNcJh7oUGHdmQvJP,4101,cf439d95-18f4-4db3-83b4-1f24a843219b,2019/09/12 11:51:45,195,31,0,NA,10,0.1,NA,31,0,NA,40,31,0,10,0.1,NA,NA,124,1
7,LS2001,2020/02/04 05:35:50,2020/02/04 08:52:10,NA,NA,352155091473740,58,2,LS2001,2020/02/04 05:36:00,22.5516375 88.3960454 -49.79999923706055 5.0,22.5516375,88.3960454,-49.7999992370605,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,0,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Biplab Jash,Ashis Saha,1,vUmJbr8NFmqNo58UvPQcTV,7690,8ec3c566-226a-49c5-a1b3-42acc4b880ff,2020/02/04 08:52:04,146,2020/02/07 05:34:25,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/07 00:00:00,2020/02/07 05:41:50,58,2,NA,NA,LS2001,2020/02/04 06:49:00,2020/02/04 08:35:00,2020/02/04 09:00:00,2020/02/05 09:00:00,NA,NA,NA,NA,NA,7,10,3,0,6,1,3,0,0,NA,NA,NA,NA,NA,Red Colony Count: Undiluted 10 ml - 26; 1:10^1 - 0 Volume tested 1ml,6,1,vWNdHeMtQ9ziuCJ2zngErs,7750,1b2e634f-15b4-4010-a707-cabfcb8e0373,2020/02/07 06:35:35,707,0,0,NA,10,0.1,NA,0,0,NA,40,0,0,10,0.1,NA,NA,2,2
7,LS2001OLD,2019/05/08 05:14:53,2019/05/13 10:13:02,NA,NA,352155091473740,58,2,LS2001old,2019/05/08 05:15:00,22.5491881 88.3977246 -14.5 5.0,22.5491881,88.3977246,-14.5,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,20,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Suvankar Mandal,1,vCBEYpWiADaf9jeVAqWewv,2783,6d1af861-940d-414f-9c75-a3ace6e975b9,2019/05/13 10:13:08,12,2019/05/14 01:13:54,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/13 00:00:00,2019/05/14 01:23:00,58,2,NA,NA,LS2001old,2019/05/08 18:10:00,2019/05/08 20:20:00,2019/05/08 20:20:00,2019/05/09 20:30:00,NA,NA,NA,NA,NA,7,10,2,NA,6,1,2,NA,0,NA,NA,NA,NA,NA,"RED COLONIES: TDTC FOR NO DIL 10 ML SAMPLE, AND TNTC FOR 10^1 DIL 1ML","1,3",0,vGuxuKRNcJh7oUGHdmQvJP,2806,98b2e2b9-adaf-44b9-9479-dfe764f4e48a,2019/05/13 12:53:19,11,998,998,NA,10,0.1,NA,998,998,NA,40,998,998,10,0.1,NA,NA,80000,2
