lab_start_dt,subscriberid,simserial,deviceid,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type,lab_sample_type_fp,lab_sample_type_co,lab_id,lab_id_val,lab_received,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_da_weight,lab_pa_weight,lab_1_note,lab_1_dil_tested,lab_1_volume,lab_1_ecoli_reading_membrane,lab_1_ecoli_membrane,lab_2_dil_tested,lab_2_volume,lab_2_ecoli_reading_membrane,lab_2_ecoli_membrane,lab_3_dilution_performed,lab_3_dil_tested,lab_3_volume,lab_3_ecoli_reading_membrane,lab_3_ecoli_membrane,lab_closing,lab_notes,lab_enum,lab_photo,__version__,_id,_uuid,_submission_time,_index
2020/02/12 05:40:08,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/12 00:00:00,2020/02/12 05:42:07,59,1,99,NA,NA,FB1320,FB1320,2020/02/10 07:00:00,2020/02/10 08:30:00,2020/02/10 09:25:00,2020/02/11 09:25:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1191, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,7866,226e7a18-187f-4761-8f71-cf504e290a9b,2020/02/12 06:38:15,746
2020/02/12 05:42:08,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/12 00:00:00,2020/02/12 05:43:38,59,1,11,NA,NA,PLC1192,PLc1192,2020/02/10 07:00:00,2020/02/10 08:30:00,2020/02/10 09:25:00,2020/02/11 09:25:00,NA,NA,NA,NA,NA,3,1,3,5,2,1,3,0,1,1,1,3,0,NA,"Red colony count: 1:10^4 - 67; 1:10^5 - 6; 1:10^6 - 1, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,7867,f7298f09-06b0-43eb-ab09-f09c89d41856,2020/02/12 06:39:49,747
2020/02/12 05:43:39,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/12 00:00:00,2020/02/12 05:44:51,59,1,99,NA,NA,FB1321,FB1321,2020/02/10 07:00:00,2020/02/10 08:30:00,2020/02/10 09:25:00,2020/02/11 09:25:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1192, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,7868,f883221c-f702-4f29-ac34-6b1c73d11798,2020/02/12 06:40:57,748
2020/02/12 05:44:51,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/12 00:00:00,2020/02/12 05:46:18,59,1,11,NA,NA,PLC1193,PLc1193,2020/02/10 07:00:00,2020/02/10 08:30:00,2020/02/10 09:25:00,2020/02/11 09:25:00,NA,NA,NA,NA,NA,3,1,3,2,2,1,3,1,1,1,1,3,0,NA,"Red colony count: 1:10^4 - 17; 1:10^5 - 3; 1:10^6 - 1, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,7869,228b65e7-208a-48bc-9394-8606187cc76b,2020/02/12 06:42:26,749
2020/02/12 05:46:19,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/12 00:00:00,2020/02/12 05:47:27,59,1,99,NA,NA,FB1322,FB1322,2020/02/10 07:00:00,2020/02/10 08:30:00,2020/02/10 09:25:00,2020/02/11 09:25:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1193, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,7870,855d17b8-f72e-4b37-887b-b6d3e916b62d,2020/02/12 06:43:34,750
2020/02/12 05:47:27,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/12 00:00:00,2020/02/12 05:48:51,59,1,11,NA,NA,PLC1194,PLc1194,2020/02/10 07:00:00,2020/02/10 08:30:00,2020/02/10 09:25:00,2020/02/11 09:25:00,NA,NA,NA,NA,NA,3,1,3,19,2,1,3,6,1,1,1,3,0,NA,"Red colony count: 1:10^4 - 14; 1:10^5 - 10; 1:10^6 - 00, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,7871,f0fc33b3-6237-4906-983b-48a917a1825e,2020/02/12 06:44:59,751
2020/02/12 05:48:51,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/12 00:00:00,2020/02/12 05:49:52,59,1,99,NA,NA,FB1323,FB1323,2020/02/10 07:00:00,2020/02/10 08:30:00,2020/02/10 09:25:00,2020/02/11 09:25:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1194, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,7872,0ac9457a-5732-4b00-b86d-7d4178ba0fd9,2020/02/12 06:45:59,752
2020/02/12 05:49:53,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/12 00:00:00,2020/02/12 05:51:20,59,1,11,NA,NA,PLC1195,PLc1195,2020/02/10 07:00:00,2020/02/10 08:30:00,2020/02/10 09:25:00,2020/02/11 09:25:00,NA,NA,NA,NA,NA,3,1,3,3,2,1,3,1,1,1,1,3,0,NA,"Red colony count: 1:10^4 - 22; 1:10^5 - 1; 1:10^6 - 00, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,7873,1532a7f3-2411-45f5-8112-a992008f67f8,2020/02/12 06:47:30,753
2020/02/12 05:51:21,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/12 00:00:00,2020/02/12 05:52:36,59,1,99,NA,NA,FB1324,FB1324,2020/02/10 07:00:00,2020/02/10 08:30:00,2020/02/10 09:25:00,2020/02/11 09:25:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1195, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,7874,d0cbc137-81b7-42f5-bc3f-299ee7e94ea9,2020/02/12 06:48:44,754
2020/02/12 05:52:37,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/12 00:00:00,2020/02/12 05:53:50,33,1,98,NA,NA,NCEC93,NCEC93,2020/02/10 07:00:00,2020/02/10 08:30:00,2020/02/10 09:25:00,2020/02/11 09:25:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red Colony Count: Undiluted volume tested 100 ml - 00,6,1,vWNdHeMtQ9ziuCJ2zngErs,7875,4a4070d0-0cb0-4296-af13-bbc863e923a4,2020/02/12 06:49:58,755
2020/02/20 05:09:14,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:11:59,57,1,99,NA,NA,FB1328,FB1328,2020/02/11 05:53:00,2020/02/11 08:30:00,2020/02/11 11:15:00,2020/02/12 11:15:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1172, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8098,5e6903e3-235a-41e1-8fa5-9fa12ac370a7,2020/02/20 06:07:59,756
2020/02/20 05:12:00,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:13:04,57,1,99,NA,NA,FB1327,FB1327,2020/02/11 05:53:00,2020/02/11 08:30:00,2020/02/11 11:15:00,2020/02/12 11:15:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1173, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8099,991161f8-4e6e-4ae7-a563-2eca9418de81,2020/02/20 06:09:03,757
2020/02/20 05:13:04,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:14:16,57,1,99,NA,NA,FB1326,FB1326,2020/02/11 05:53:00,2020/02/11 08:30:00,2020/02/11 11:15:00,2020/02/12 11:15:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1174, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8100,e7815d3d-027e-4817-a081-72940ed30750,2020/02/20 06:10:14,758
2020/02/20 05:14:16,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:15:19,55,1,99,NA,NA,FB1325,FB1325,2020/02/11 05:53:00,2020/02/11 08:30:00,2020/02/11 11:15:00,2020/02/12 11:15:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1175, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8101,63009c84-70bb-473b-8a10-6c7867949d78,2020/02/20 06:11:17,759
2020/02/20 05:15:19,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:17:13,57,1,16,NA,NA,UF1021,UF1021,2020/02/11 05:53:00,2020/02/11 08:30:00,2020/02/11 11:15:00,2020/02/12 11:15:00,NA,NA,NA,NA,NA,3,1,3,2,2,1,3,0,1,1,1,3,0,NA,"Red colony count: 1:10^4 -40; 1:10^5 - 8; 1:10^6 - 00, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,8102,67989c94-a962-4de7-94df-2019774bd654,2020/02/20 06:13:12,760
2020/02/20 05:17:13,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:20:30,58,2,2,NA,NA,RP2002,RP2002A,2020/02/11 05:53:00,2020/02/11 08:30:00,2020/02/11 11:15:00,2020/02/12 11:15:00,225,NA,NA,NA,NA,7,10,1,NA,6,1,3,0,1,5,1,3,0,NA,"Red colony count: Undiluted 10ml - TNTC, 1:10^1 - 16, 1:10^2 - 4 sample vol tested 1ml,",6,1,vWNdHeMtQ9ziuCJ2zngErs,8103,208446b5-6305-470f-878e-2c58e130a731,2020/02/20 06:16:30,761
2020/02/20 05:20:31,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:23:00,58,2,2,NA,NA,RP2002B,RP2002B,2020/02/11 05:53:00,2020/02/11 08:30:00,2020/02/11 11:15:00,2020/02/12 11:15:00,27,NA,NA,NA,NA,7,10,2,NA,6,1,2,NA,1,5,1,1,NA,NA,"Red colony count: Undiluted 10ml - TDTC, 1:10^1 - TDTC, 1:10^2 - TNTC sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,8104,1c9d4c33-733c-47c6-8f0a-4c3d47f8d00e,2020/02/20 06:18:59,762
2020/02/20 05:23:00,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:24:10,58,2,99,NA,NA,FB1329,FB1329,2020/02/11 05:53:00,2020/02/11 08:30:00,2020/02/11 11:15:00,2020/02/12 11:15:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with RP2002, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8105,18b3ea9d-75f6-40c0-a1b4-f42d6cf4ca73,2020/02/20 06:20:07,763
2020/02/20 05:24:10,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:33:09,58,2,10,NA,NA,SF2002,SF2002,2020/02/11 05:53:00,2020/02/11 08:30:00,2020/02/11 11:15:00,2020/02/12 11:15:00,NA,25,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 - 0; 1:10^2 - 0; 1:10^3 - 0, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,8106,7b6df7bc-e727-479d-b898-e1555fd7f621,2020/02/20 06:22:27,764
2020/02/20 05:26:28,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:27:36,58,2,99,NA,NA,FB1330,FB1330,2020/02/11 05:53:00,2020/02/11 08:30:00,2020/02/11 11:15:00,2020/02/12 11:15:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with SF2002, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8107,5bdc31f8-f274-4cfa-8ec3-28f1aa3a97f5,2020/02/20 06:23:36,765
2020/02/20 05:27:36,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:28:30,33,1,98,NA,NA,NCEC94,NCEC94,2020/02/11 05:53:00,2020/02/11 08:30:00,2020/02/11 11:15:00,2020/02/12 11:15:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red Colony Count: Undiluted volume tested 100 ml - 00,6,1,vWNdHeMtQ9ziuCJ2zngErs,8108,5969100a-0d4d-4498-b2b1-a70232827444,2020/02/20 06:24:29,766
2020/02/20 05:28:31,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:30:04,29,1,99,NA,NA,FB1331,FB1331,2020/02/12 06:17:00,2020/02/12 08:30:00,2020/02/12 09:00:00,2020/02/13 09:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1176, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8109,61d448ef-c5fb-4288-a896-001a355aad06,2020/02/20 06:26:05,767
2020/02/20 05:30:04,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:31:25,3,1,99,NA,NA,FB1332,FB1332,2020/02/12 06:17:00,2020/02/12 08:30:00,2020/02/12 09:00:00,2020/02/13 09:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1177, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8110,07760073-073d-4a20-b314-38190044d452,2020/02/20 06:27:25,768
2020/02/20 05:31:25,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:34:44,65,1,16,NA,NA,UF1022,UF1022,2020/02/12 06:17:00,2020/02/12 08:30:00,2020/02/12 09:00:00,2020/02/13 09:00:00,NA,NA,NA,NA,NA,3,1,3,4,2,1,3,0,0,NA,NA,NA,NA,NA,Red colony count: 1:10^4 -82; 1:10^5 - 11; Each sample vol tested 1ml,6,1,vWNdHeMtQ9ziuCJ2zngErs,8111,70ccb4b7-74b8-4359-ba95-236961e71d43,2020/02/20 06:30:42,769
2020/02/20 05:34:44,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:36:19,58,1,11,NA,NA,PL1024,PL1024,2020/02/12 06:17:00,2020/02/12 08:30:00,2020/02/12 09:00:00,2020/02/13 09:00:00,NA,NA,NA,NA,NA,3,1,3,1,2,1,3,0,0,NA,NA,NA,NA,NA,Red colony count: 1:10^4 -1; 1:10^5 - 0; Each sample vol tested 1ml,6,1,vWNdHeMtQ9ziuCJ2zngErs,8112,3372b3f9-70a5-4fe4-9105-70ff34ad02c1,2020/02/20 06:32:18,770
2020/02/20 05:36:19,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:37:31,58,1,99,NA,NA,FB1333,FB1333,2020/02/12 06:17:00,2020/02/12 08:30:00,2020/02/12 09:00:00,2020/02/13 09:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PL1024, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8113,ee76b3aa-9fa7-4616-823c-03ad685a09dc,2020/02/20 06:33:33,771
2020/02/20 05:37:32,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:38:49,58,1,11,NA,NA,PL1025,PL1025,2020/02/12 06:17:00,2020/02/12 08:30:00,2020/02/12 09:00:00,2020/02/13 09:00:00,NA,NA,NA,NA,NA,3,1,3,0,2,1,3,0,0,NA,NA,NA,NA,NA,Red colony count: 1:10^4 -0; 1:10^5 - 0; Each sample vol tested 1ml,6,1,vWNdHeMtQ9ziuCJ2zngErs,8114,8aca4e6a-b737-47b0-8cb2-2b2b84a8eea2,2020/02/20 06:34:50,772
2020/02/20 05:38:50,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:39:52,58,1,99,NA,NA,FB1334,FB1334,2020/02/12 06:17:00,2020/02/12 08:30:00,2020/02/12 09:00:00,2020/02/13 09:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PL1025, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8115,68596b34-f08f-47c5-9b6a-8d3a450933c0,2020/02/20 06:35:50,773
2020/02/20 05:39:52,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:40:43,33,1,98,NA,NA,NCEC95,NCEC95,2020/02/12 06:17:00,2020/02/12 08:30:00,2020/02/12 09:00:00,2020/02/13 09:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red Colony Count: Undiluted volume tested 100 ml - 00,6,1,vWNdHeMtQ9ziuCJ2zngErs,8116,af5785e3-4e59-4b0a-9724-6bcba4a664e3,2020/02/20 06:36:43,774
2020/02/20 05:40:43,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:42:17,59,1,11,NA,NA,PLC1196,PLc1196,2020/02/13 06:42:00,2020/02/13 07:30:00,2020/02/13 09:40:00,2020/02/14 09:40:00,NA,NA,NA,NA,NA,3,1,3,2,2,1,3,0,0,NA,NA,NA,NA,NA,Red colony count: 1:10^4 -7; 1:10^5 - 0; Each sample vol tested 1ml,6,1,vWNdHeMtQ9ziuCJ2zngErs,8117,46969c67-ae33-496e-8f61-695301f660d8,2020/02/20 06:38:26,775
2020/02/20 05:42:18,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:43:26,59,1,99,NA,NA,FB1341,FB1341,2020/02/13 06:42:00,2020/02/13 07:30:00,2020/02/13 09:40:00,2020/02/14 09:40:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1196, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8118,e9d52444-05c9-4cdf-97ad-cffcb262d2d6,2020/02/20 06:39:27,776
2020/02/20 05:43:26,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:44:42,59,1,11,NA,NA,PLC1197,PLc1197,2020/02/13 06:42:00,2020/02/13 07:30:00,2020/02/13 09:40:00,2020/02/14 09:40:00,NA,NA,NA,NA,NA,3,1,3,0,2,1,3,0,0,NA,NA,NA,NA,NA,Red colony count: 1:10^4 -1; 1:10^5 - 0; Each sample vol tested 1ml,6,1,vWNdHeMtQ9ziuCJ2zngErs,8119,14e35201-3b04-41e6-a07b-be8b7e18bcc3,2020/02/20 06:40:41,777
2020/02/20 05:44:42,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:45:47,59,1,99,NA,NA,FB1342,FB1342,2020/02/13 06:42:00,2020/02/13 07:30:00,2020/02/13 09:40:00,2020/02/14 09:40:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1197, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8120,055898c0-63e5-4ddc-afd0-19d8be0c23a5,2020/02/20 06:41:46,778
2020/02/20 05:45:48,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:47:11,59,1,11,NA,NA,PLC1198,PLc1198,2020/02/13 06:42:00,2020/02/13 07:30:00,2020/02/13 09:40:00,2020/02/14 09:40:00,NA,NA,NA,NA,NA,3,1,3,2,2,1,3,0,0,NA,NA,NA,NA,NA,Red colony count: 1:10^4 -8; 1:10^5 - 2; Each sample vol tested 1ml,6,1,vWNdHeMtQ9ziuCJ2zngErs,8121,d93f2d10-342a-444a-93e1-138bdcbe70a4,2020/02/20 06:43:11,779
2020/02/20 05:47:11,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:48:12,59,1,99,NA,NA,FB1343,FB1343,2020/02/13 06:42:00,2020/02/13 07:30:00,2020/02/13 09:40:00,2020/02/14 09:40:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1198, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8122,c55d6be4-d5a7-4369-af8a-4b303797d970,2020/02/20 06:44:11,780
2020/02/20 05:48:12,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:49:18,66,1,99,NA,NA,FB1338,FB1338,2020/02/13 06:42:00,2020/02/13 07:30:00,2020/02/13 09:40:00,2020/02/14 09:40:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1178, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8123,e21a647f-2f0e-476e-bf4c-2eea870fbfd0,2020/02/20 06:45:16,781
2020/02/20 05:49:18,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:50:18,59,1,99,NA,NA,FB1339,FB1339,2020/02/13 06:42:00,2020/02/13 07:30:00,2020/02/13 09:40:00,2020/02/14 09:40:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1179, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8124,ec97175b-0a8c-47dd-9759-eb299ff4cea0,2020/02/20 06:46:18,782
2020/02/20 05:50:19,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:51:16,65,1,99,NA,NA,FB1340,FB1340,2020/02/13 06:42:00,2020/02/13 07:30:00,2020/02/13 09:40:00,2020/02/14 09:40:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1180, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8125,db8441c5-5bb7-46e7-b6a5-66e73385bde7,2020/02/20 06:47:15,783
2020/02/20 05:51:16,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:53:45,58,2,14,144,NA,FPD2002,FPd2002,2020/02/13 07:37:00,2020/02/13 08:00:00,2020/02/13 10:00:00,2020/02/14 10:00:00,NA,NA,NA,NA,NA,7,100,3,0,7,10,3,0,1,6,1,3,0,NA,"Red colony count: Undiluted 100ml - TNTC, Undiluted 10ml - 128, 1:10^1 - 5 sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,8126,1fcd6939-e79c-45fd-aa68-a08ac3fa5dc6,2020/02/20 06:49:46,784
2020/02/20 05:53:46,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:57:29,58,1,14,142,NA,FPB2002,FPb2002,2020/02/13 07:37:00,2020/02/13 08:00:00,2020/02/13 10:00:00,2020/02/14 10:00:00,NA,NA,NA,NA,NA,7,100,3,2,7,10,3,0,1,6,1,3,0,NA,"Red colony count: Undiluted 100ml - 44, Undiluted 10ml - 22, 1:10^1 - 02 sample vol tested 1ml,",4,1,vWNdHeMtQ9ziuCJ2zngErs,8127,a3bdc792-59bb-4843-998a-a35941eaab96,2020/02/20 06:53:29,785
2020/02/20 05:57:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:59:06,58,2,14,145,NA,FPE2002,FPe2002,2020/02/13 07:37:00,2020/02/13 08:00:00,2020/02/13 10:00:00,2020/02/14 10:00:00,NA,NA,NA,NA,NA,7,100,3,17,7,10,3,1,1,6,1,3,0,NA,"Red colony count: Undiluted 100ml - TNTC, Undiluted 10ml - 22, 1:10^1 - 01 sample vol tested 1ml,",4,1,vWNdHeMtQ9ziuCJ2zngErs,8128,8e71a4f8-81d8-42a3-ae1d-c3d2fd264318,2020/02/20 06:55:05,786
2020/02/20 05:59:07,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:00:44,58,2,14,141,NA,FPA2002,FPa2002,2020/02/13 07:37:00,2020/02/13 08:00:00,2020/02/13 10:00:00,2020/02/14 10:00:00,NA,NA,NA,NA,NA,6,1,3,10,5,1,3,0,0,NA,NA,NA,NA,NA,Red colony count: 1:10^1 - 11; 1:10^2 - 05; Each sample vol tested 1ml,4,1,vWNdHeMtQ9ziuCJ2zngErs,8129,754cab42-1182-447f-9c8a-9c76da8b4b6d,2020/02/20 06:56:44,787
