"deviceid","s_school","s_start","s_coordinates","X_s_coordinates_latitude","X_s_coordinates_longitude","X_s_coordinates_altitude","X_s_coordinates_precision","s_neighborhood","s_1_note","s_rainweek","s_participant_num","s_participant_gender","s_participant_female_obs","s_participant_male_obs","s_participant_female","s_participant_male","s_neighborhood_y","s_neighborhood_n","s_s_c","s_s_c_note","s_s_c_note_2","s_s_c_3","s_s_c_2","s_s_c_1","s_s_c_0","s_s_c_na","s_s_a","s_s_a_note","s_s_a_note_2","s_s_a_3","s_s_a_2","s_s_a_1","s_s_a_0","s_s_a_na","s_d_c","s_d_c_note","s_d_c_note_2","s_d_c_3","s_d_c_2","s_d_c_1","s_d_c_0","s_d_c_na","s_d_a","s_d_a_note","s_d_a_note_2","s_d_a_3","s_d_a_2","s_d_a_1","s_d_a_0","s_d_a_na","s_f_c","s_f_c_note","s_f_c_note_2","s_f_c_3","s_f_c_2","s_f_c_1","s_f_c_0","s_f_c_na","s_f_a","s_f_a_note","s_f_a_note_2","s_f_a_3","s_f_a_2","s_f_a_1","s_f_a_0","s_f_a_na","s_dw_c","s_dw_c_note","s_dw_c_note_2","s_dw_c_3","s_dw_c_2","s_dw_c_1","s_dw_c_0","s_dw_c_na","s_dw_a","s_dw_a_note","s_dw_a_note_2","s_dw_a_3","s_dw_a_2","s_dw_a_1","s_dw_a_0","s_dw_a_na","s_dw_e_wt","s_dw_e_wt_note","s_dw_e_wt_note_2","s_dw_e_wt_1","s_dw_e_wt_0","s_dw_e_wt_na","s_o_c","s_o_c_note","s_o_c_note_2","s_o_c_3","s_o_c_2","s_o_c_1","s_o_c_0","s_o_c_na","s_o_a","s_o_a_note","s_o_a_note_2","s_o_a_3","s_o_a_2","s_o_a_1","s_o_a_0","s_o_a_na","s_bw_c","s_bw_c_note","s_bw_c_note_2","s_bw_c_3","s_bw_c_2","s_bw_c_1","s_bw_c_0","s_bw_c_na","s_bw_a","s_bw_a_note","s_bw_a_note_2","s_bw_a_3","s_bw_a_2","s_bw_a_1","s_bw_a_0","s_bw_a_na","s_p_c","s_p_c_note","s_p_c_note_2","s_p_c_3","s_p_c_2","s_p_c_1","s_p_c_0","s_p_c_na","s_p_a","s_p_a_note","s_p_a_note_2","s_p_a_3","s_p_a_2","s_p_a_1","s_p_a_0","s_p_a_na","s_p_e_note","s_p_e_note_2","s_p_e_2","s_p_e_1","s_p_e_na","s_sf_c","s_sf_c_note","s_sf_c_note_2","s_sf_c_3","s_sf_c_2","s_sf_c_1","s_sf_c_0","s_sf_c_na","s_sf_a","s_sf_a_note","s_sf_a_note_2","s_sf_a_3","s_sf_a_2","s_sf_a_1","s_sf_a_0","s_sf_a_na","s_l_c","s_l_c_note","s_l_c_note_2","s_l_c_3","s_l_c_2","s_l_c_1","s_l_c_0","s_l_c_na","s_l_a","s_l_a_note","s_l_a_note_2","s_l_a_3","s_l_a_2","s_l_a_1","s_l_a_0","s_l_a_na","s_pl_a_th","s_pl_a_th_note","s_pl_a_th_note_2","s_pl_a_th_1","s_pl_a_th_0","s_pl_a_th_na","s_pl_a_tu_note","s_pl_a_tu_1","s_pl_a_tu_0","s_pl_a_tu_na","s_pl_a_tu_nl","s_pl_a_tw_note","s_pl_a_tw_note_2","s_pl_a_tw_1","s_pl_a_tw_0","s_pl_a_tw_na","s_pl_a_tw_nl","s_pl_a_tf_note","s_pl_a_tf_note_2","s_pl_a_tf_1","s_pl_a_tf_0","s_pl_a_tf_na","s_pl_a_tf_nl","s_end","s_participant_female_obs_end","s_participant_male_obs_end","s_notes","s_enum","X__version__","X_id","X_uuid","X_submission_time","X_index","s_odw_a","s_odw_a_note","s_odw_a_3","s_odw_a_2","s_odw_a_1","s_odw_a_0","s_odw_a_na","s_odw_a_other","s_odw_c","s_odw_c_note","s_odw_c_3","s_odw_c_2","s_odw_c_1","s_odw_c_0","s_odw_c_na","s_odw_c_other","s_odw2_a","s_odw2_a_note","s_odw2_a_3","s_odw2_a_2","s_odw2_a_1","s_odw2_a_0","s_odw2_a_na","s_odw2_a_other","s_odw2_c","s_odw2_c_note","s_odw2_c_3","s_odw2_c_2","s_odw2_c_1","s_odw2_c_0","s_odw2_c_na","s_odw2_c_other","s_extra_data","dply_num","s_f_weekly","s_UID","s_id","s_date","neighb_UID","city"
,"A M E  Zion Primary  'C'","2018-10-11T09:13:00.000Z","6.689951666666667 -1.6150566666666668 346.0 5.0",6.68995166666667,-1.61505666666667,346,5,1,,1,20,2,10,10,10,10,20,0,,,,0,0,0,0,0,,,,0,0,0,0,0,,,,11,0,6,2,1,,,,11,6,3,0,0,,,,3,6,6,3,2,,,,1,11,4,2,2,,,,14,2,3,1,0,,,,7,6,4,3,0,,,,6,0,14,,,,,,,,,,,,,,,,,,,,18,2,0,0,0,,,,20,0,0,0,0,,,,16,3,1,0,0,,,,10,3,0,4,3,,,20,0,0,,,,20,0,0,0,0,,,,8,7,5,0,0,,,,13,0,4,3,0,,,,10,4,2,4,0,,,,17,3,0,,10,3,4,3,,,14,3,0,3,,,2,15,0,3,,10,10,"Surface water is not applicable","Bismark Boafo
Mavis Bawa
Charlotte Asabea",,,"c8d59ab9-b4ec-4b15-8c60-59048679c4e2","2018-10-15T14:06:11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,"07_1009",1009,2018-10-11,701,"Kumasi"
,"AME Zion Primary C","2018-10-11T11:27:00.000Z","6.690246666666667 -1.6151666666666666 388.5 4.9",6.69024666666667,-1.61516666666667,388.5,4.9,1,,1,20,2,10,10,10,10,20,0,,,,0,0,0,0,0,,,,0,0,0,0,0,,,,20,0,0,0,0,,,,14,5,1,0,0,,,,11,4,1,1,3,,,,13,5,2,0,0,,,,19,1,0,0,0,,,,16,3,1,0,0,,,,7,6,7,,,,,,,,,,,,,,,,,,,,11,9,0,0,0,,,,19,1,0,0,0,,,,19,0,0,1,0,,,,13,7,0,0,0,,,20,0,0,,,,20,0,0,0,0,,,,20,0,0,0,0,,,,12,2,0,6,0,,,,9,1,0,10,0,,,,14,6,0,,10,4,0,6,,,10,4,0,6,,,0,14,0,6,,10,10,,"Bismark A. Boafo
Mavis Bawa
Charlotte Asabea",,,"076ef210-6be1-4ccc-85ef-0f457f9a55c6","2018-10-15T14:07:59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,"07_1010",1010,2018-10-11,701,"Kumasi"
,"St. Peters R/C Primary School B","2018-10-10T12:23:00.000Z","6.694369999999999 -1.6183183333333333 275.3 4.1",6.69437,-1.61831833333333,275.3,4.1,1,,1,20,2,10,10,10,10,20,0,,,,0,0,0,0,0,,,,0,0,0,0,0,,,,15,2,0,2,1,,,,17,1,0,0,2,,,,3,6,5,6,0,,,,7,5,5,1,2,,,,14,3,3,0,0,,,,12,2,5,1,0,,,,4,6,10,,,,,,,,,,,,,,,,,,,,12,8,0,0,0,,,,20,0,0,0,0,,,,17,3,0,0,0,,,,17,2,1,0,0,,,20,0,0,,,,20,0,0,0,0,,,,16,4,0,0,0,,,,12,5,1,2,0,,,,11,0,4,5,0,,,,14,4,2,,10,6,4,0,,,13,3,0,4,,,0,14,0,4,,10,10,,"Bismark A. Boafo
Mavis Bawa
Charlotte Asabea",,,"3f84329d-241b-4344-8594-1b97b4a60ece","2018-10-15T14:08:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,"07_1011",1011,2018-10-10,701,"Kumasi"
,"Anyaano M/A Primary 'A'","2018-10-17T10:17:00.000Z","6.724755000000001 -1.6046383333333334 316.4 4.9",6.724755,-1.60463833333333,316.4,4.9,2,,1,20,2,10,10,10,10,20,0,,,,0,0,0,0,0,,,,0,0,0,0,0,,,,4,1,0,6,4,,,,8,1,5,4,2,,,,0,3,7,6,4,,,,2,0,9,6,3,,,,9,6,2,1,2,,,,6,7,4,2,1,,,,3,14,3,,,,,,,,,,,,,,,,,,,,9,10,1,0,0,,,,20,0,0,0,0,,,,16,3,1,0,0,,,,13,3,1,3,0,,,17,0,3,,,,20,0,0,0,0,,,,8,7,4,1,0,,,,9,10,0,1,0,,,,8,8,2,2,0,,,,9,11,0,,5,4,0,11,,,1,8,0,11,,,0,9,0,11,,10,10,,"Bismark A Boafo, 
Mavis Bawa 
Charlotte Assbea Djan",,,"9e082b72-ec76-4352-90a0-a5d41b702511","2018-10-21T17:14:25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,"07_1012",1012,2018-10-17,702,"Kumasi"
,"Anyaano M/A Primary 'A'","2018-10-17T10:54:00.000Z","6.7247650000000005 -1.60508 395.3 5.0",6.724765,-1.60508,395.3,5,2,,1,20,2,10,10,10,10,20,0,,,,0,0,0,0,0,,,,0,0,0,0,0,,,,12,2,3,3,0,,,,4,4,3,3,6,,,,10,5,2,2,1,,,,3,3,2,9,3,,,,15,3,2,0,0,,,,15,3,1,1,0,,,,2,13,5,,,,,,,,,,,,,,,,,,,,20,0,0,0,0,,,,15,4,0,0,1,,,,6,8,5,1,0,,,,3,6,8,1,2,,,17,0,3,,,,20,0,0,0,0,,,,19,0,0,1,0,,,,5,4,9,2,0,,,,5,4,7,4,0,,,,12,8,0,,9,3,0,8,,,5,7,0,8,,,0,12,0,8,,10,10,,"Bismark A Boafo
Mavis Bawa
Charlotte As a be a Djan",,,"8fcf0970-7e25-4004-ac42-173187aa8936","2018-10-21T17:15:19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,"07_1013",1013,2018-10-17,702,"Kumasi"
,"Najahya Islamic Primary School","2018-10-18T09:53:00.000Z","6.7236400000000005 -1.6002266666666665 255.3 5.0",6.72364,-1.60022666666667,255.3,5,2,,1,20,2,10,10,10,10,20,0,,,,6,8,3,3,0,,,,3,0,3,13,1,,,,14,4,0,1,1,,,,12,4,2,2,0,,,,10,3,4,3,0,,,,14,0,3,2,1,,,,12,4,2,0,2,,,,12,4,1,3,0,,,,7,3,10,,,,,,,,,,,,,,,,,,,,16,4,0,0,0,,,,14,3,2,0,1,,,,9,5,6,0,0,,,,11,1,4,4,0,,,19,0,1,,,,20,0,0,0,0,,,,14,0,5,1,0,,,,14,1,4,1,0,,,,14,1,1,3,1,,,,8,12,0,,5,3,0,12,,,0,8,0,12,,,0,8,0,12,,10,1,,"Bismark A Boafo
Mavis Bawa
Charlotte Asabea",,,"ac76d114-efcd-45fc-82e5-3ee91bc86766","2018-10-21T17:18:26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,"07_1014",1014,2018-10-18,702,"Kumasi"
,"Najahiya Islamic Primary School","2018-10-18T11:25:00.000Z","6.723484999999999 -1.6004983333333334 272.5 5.0",6.723485,-1.60049833333333,272.5,5,2,,1,20,2,10,10,10,10,20,0,,,,9,1,5,5,0,,,,0,3,2,13,2,,,,16,3,0,0,1,,,,14,1,3,2,0,,,,9,1,4,4,2,,,,2,2,6,10,0,,,,12,8,0,0,0,,,,8,11,0,1,0,,,,0,4,16,,,,,,,,,,,,,,,,,,,,4,16,0,0,0,,,,20,0,0,0,0,,,,6,12,2,0,0,,,,5,10,4,0,1,,,20,0,0,,,,20,0,0,0,0,,,,20,0,0,0,0,,,,13,3,3,1,0,,,,13,4,0,3,0,,,,12,8,0,,7,5,0,8,,,1,11,0,8,,,0,8,0,12,,10,10,,"Bismark A Boafo
Mavis Bawa
Charlotte Asabea 
",,,"c5f4896d-071d-4d3a-9df5-951887051618","2018-10-21T17:18:27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,"07_1015",1015,2018-10-18,702,"Kumasi"
,"Creamland Primary School","2018-11-16T09:36:00.000+03","0.33688666666666667 32.636010000000006 1184.7 4.7",0.336886666666667,32.63601,1184.7,4.7,5,,1,12,2,6,6,6,6,12,0,,,,0,0,6,6,0,,,,0,0,0,12,0,,,,2,0,5,5,0,,,,2,0,2,7,1,,,,0,0,5,7,0,,,,0,0,2,6,4,,,,2,3,2,5,0,,,,1,0,2,6,3,,,,12,0,0,,,,,,,,,,,,,,,,,,,,5,4,3,0,0,,,,11,0,0,0,1,,,,6,2,3,1,0,,,,5,2,3,2,0,,,12,0,0,,,,8,0,3,1,0,,,,5,3,1,3,0,,,,3,1,5,3,0,,,,1,1,4,5,1,,,,12,0,0,,12,0,0,0,,,1,11,0,0,,,0,12,0,0,,6,6,,"Masaba Chris",,,"18d7cab4-2574-4c35-8174-7e5a8558a557","2018-11-17T08:24:39",,,,0,0,1,6,4,,,,1,0,8,3,0,,,,,,,,,,,,,,,,,,1,9,,"09_1000",1000,2018-11-16,905,"Kampala"
,"Spire Junior School","2018-11-16T15:14:00.000+03","0.35681999999999997 32.55985333333333 1158.4 4.8",0.35682,32.5598533333333,1158.4,4.8,3,,1,12,2,6,6,6,6,7,5,,,,0,0,0,12,0,,,,0,0,1,11,0,,,,0,2,2,8,0,,,,0,0,2,10,0,,,,0,0,6,6,0,,,,0,0,0,10,2,,,,3,1,4,0,4,,,,0,0,0,7,5,,,,7,0,5,,,,,,,,,,,,,,,,,,,,7,3,0,0,2,,,,8,0,0,0,4,,,,7,4,1,0,0,,,,4,0,1,1,6,,,11,0,1,,,,8,1,2,0,1,,,,4,2,0,1,5,,,,2,0,1,6,3,,,,1,0,2,5,4,,,,12,0,0,,12,0,0,0,,,9,1,2,0,,,0,12,0,0,,6,6,,"Masaba Chris",,,"8e461700-1a35-4f52-a7e0-17a815f028e0","2018-11-17T08:24:41",,,,0,3,1,3,5,,,,1,0,2,9,0,,,,,,,,,,,,,,,,,,1,9,,"09_1001",1001,2018-11-16,903,"Kampala"
,"Mwana Kindergarten & Primary School","2018-11-20T11:41:00.000+03","0.3343966666666667 32.631141666666664 1169.0 5.0",0.334396666666667,32.6311416666667,1169,5,5,,1,12,2,6,6,6,6,4,8,,,,0,0,1,11,0,,,,0,0,0,12,0,,,,0,0,1,11,0,,,,0,0,0,12,0,,,,0,0,0,12,0,,,,0,0,0,12,0,,,,0,3,5,4,0,,,,0,0,0,9,3,,,,12,0,0,,,,,,,,,,,,,,,,,,,,7,5,0,0,0,,,,12,0,0,0,0,,,,0,1,7,4,0,,,,0,0,1,11,0,,,12,0,0,,,,9,1,1,1,0,,,,2,5,4,1,0,,,,4,1,0,7,0,,,,4,1,0,7,0,,,,10,2,0,,10,2,0,0,,,5,7,0,0,,,1,11,0,0,,6,6,,"Masaba Chris",,,"662193e2-b7ba-4d2d-85b7-744809b096f7","2018-11-20T13:04:09",,,,2,0,0,8,2,,,,2,1,0,9,0,,,,,,,,,,,,,,,,,,1,9,,"09_1002",1002,2018-11-20,905,"Kampala"
,"Doors Primary School","2018-11-19T14:04:00.000+03","0.3009133333333333 32.620021666666666 1128.2 4.7",0.300913333333333,32.6200216666667,1128.2,4.7,1,,1,12,2,6,6,6,6,3,9,,,,0,1,2,8,1,,,,3,1,2,5,1,,,,3,4,2,2,1,,,,0,0,4,6,2,,,,0,0,5,5,2,,,,0,1,5,5,1,,,,1,2,4,3,2,,,,0,1,0,8,3,,,,4,6,2,,,,,,,,,,,,,,,,,,,,6,5,1,0,0,,,,9,2,0,1,0,,,,4,0,3,3,2,,,,1,0,2,5,4,,,8,1,3,,,,11,0,1,0,0,,,,3,1,3,2,3,,,,6,2,0,3,1,,,,1,1,0,4,6,,,,6,6,0,,5,5,1,1,,,3,6,1,2,,,0,9,0,3,,6,6,,"Masaba Chris",,,"f774837a-6380-4c75-8e22-daaccbf0ee1b","2018-11-20T13:07:06",,,,5,0,1,5,1,,,,6,1,1,4,0,,,,,,,,,,,,,,,,,,1,9,,"09_1003",1003,2018-11-19,901,"Kampala"
,"Africana Junior School","2018-11-21T11:50:00.000+03","0.278895 32.55158666666667 1159.2 2.5",0.278895,32.5515866666667,1159.2,2.5,4,,1,15,2,8,7,8,7,10,5,,,,2,0,1,12,0,,,,1,1,1,12,0,,,,5,0,0,10,0,,,,0,3,2,10,0,,,,0,0,2,13,0,,,,1,0,2,12,0,,,,4,4,1,6,0,,,,1,2,3,9,0,,,,13,2,0,,,,,,,,,,,,,,,,,,,,12,2,0,1,0,,,,14,1,0,0,0,,,,4,0,4,7,0,,,,4,2,2,7,0,,,15,0,0,,,,5,1,4,5,0,,,,1,3,5,6,0,,,,5,0,0,10,0,,,,3,0,2,10,0,,,,14,1,0,,15,0,0,0,,,11,4,0,0,,,0,15,0,0,,8,7,,"Masaba Chris",,,"ff19279a-1255-4f33-b5fa-e186cac5c44b","2018-11-23T16:37:50",,,,1,0,0,14,0,,,,1,2,2,10,0,,,,,,,,,,,,,,,,,,1,9,,"09_1004",1004,2018-11-21,904,"Kampala"
,"St. John Bosco Junior School","2018-11-21T14:38:00.000+03","0.28064833333333333 32.551381666666664 1150.4 3.5",0.280648333333333,32.5513816666667,1150.4,3.5,4,,1,13,2,7,6,7,6,9,4,,,,2,1,0,10,0,,,,1,2,2,5,3,,,,0,3,5,5,0,,,,0,0,2,11,0,,,,1,0,6,6,0,,,,0,0,0,12,1,,,,0,3,6,4,0,,,,0,0,0,10,3,,,,13,0,0,,,,,,,,,,,,,,,,,,,,5,4,2,0,1,,,,10,0,0,0,3,,,,0,0,7,5,1,,,,0,0,2,4,7,,,13,0,0,,,,6,2,4,1,0,,,,4,1,3,2,3,,,,5,0,3,3,2,,,,1,0,2,8,2,,,,13,0,0,,12,0,1,0,,,8,5,0,0,,,0,13,0,0,,7,6,,"Masaba Chris",,,"61481908-4092-452a-a038-0e53d3edbb11","2018-11-23T16:37:52",,,,1,0,1,5,6,,,,0,1,4,8,0,,,,,,,,,,,,,,,,,,1,9,,"09_1005",1005,2018-11-21,904,"Kampala"
,"Cecilia and Paul Learning Centre","2018-11-23T16:19:00.000+03","0.3032083333333333 32.61776 1148.1 5.0",0.303208333333333,32.61776,1148.1,5,1,,1,14,2,6,8,6,8,11,3,,,,0,0,4,10,0,,,,0,0,3,9,2,,,,1,3,3,7,0,,,,0,3,3,8,0,,,,3,1,4,4,2,,,,0,1,4,7,2,,,,10,0,1,1,2,,,,6,0,0,5,3,,,,14,0,0,,,,,,,,,,,,,,,,,,,,13,1,0,0,0,,,,13,0,0,0,1,,,,4,3,2,3,2,,,,5,2,0,1,6,,,13,0,1,,,,7,2,1,3,1,,,,3,2,0,1,8,,,,3,1,0,9,1,,,,3,1,0,4,6,,,,13,1,0,,12,1,0,1,,,8,5,0,1,,,0,13,0,1,,6,8,"Very active class","Joana Nakiggala",,,"69a17932-99c2-4f7c-9afb-b171a7ccbe1d","2018-11-30T09:28:14",,,,0,0,0,13,1,,,,0,0,0,13,1,,,,,,,,,,,,,,,,,,1,9,,"09_1006",1006,2018-11-23,901,"Kampala"
,"Sister Miriam Duggan primary school","2018-11-26T14:43:00.000+03","0.34514 32.58741166666667 1165.4 3.6",0.34514,32.5874116666667,1165.4,3.6,2,,1,12,2,6,6,6,6,8,4,,,,3,0,0,8,1,,,,0,1,0,7,4,,,,8,0,0,4,0,,,,0,1,1,7,3,,,,0,0,5,5,1,,,,0,0,1,7,4,,,,7,3,1,1,0,,,,6,1,0,1,4,,,,7,3,2,,,,,,,,,,,,,,,,,,,,7,4,0,0,1,,,,6,3,0,0,3,,,,3,1,4,3,1,,,,2,1,0,4,5,,,11,0,1,,,,2,2,5,2,1,,,,1,1,2,2,6,,,,3,0,0,9,0,,,,1,0,0,5,6,,,,10,2,0,,10,0,0,2,,,2,8,0,0,,,1,9,0,2,,6,6,"None","Rebecca",,,"59934074-4a63-4abf-9f8b-2adc9df01e6d","2018-11-30T09:28:17",,,,0,0,0,7,5,,,,0,1,0,11,0,,,,,,,,,,,,,,,,,,1,9,,"09_1007",1007,2018-11-26,902,"Kampala"
,"KCCA primary school Kamwokya","2018-11-26T11:55:00.000+03","0.3434233333333333 32.587983333333334 1180.3 5.0",0.343423333333333,32.5879833333333,1180.3,5,2,,1,12,2,5,7,5,7,9,3,,,,0,2,2,8,0,,,,0,0,3,9,0,,,,3,2,5,2,0,,,,1,1,5,5,0,,,,1,1,9,1,0,,,,1,2,7,2,0,,,,4,4,3,1,0,,,,2,1,1,8,0,,,,10,2,0,,,,,,,,,,,,,,,,,,,,9,3,0,0,0,,,,9,3,0,0,0,,,,5,5,2,0,0,,,,3,7,2,0,0,,,12,0,0,,,,8,2,1,1,0,,,,4,3,4,1,0,,,,4,3,1,4,0,,,,5,3,0,3,1,,,,11,1,0,,11,0,0,1,,,4,7,0,1,,,0,10,1,1,,5,7,"None","Rebecca",,,"e21c5868-0fbb-4ccc-940d-0e4150ddae15","2018-12-02T08:36:58",,,,0,3,0,8,1,,,,3,0,2,5,0,,,,,,,,,,,,,,,,,,1,9,,"09_1008",1008,2018-11-26,902,"Kampala"
,,,,12.91347,79.13968,,,1,,,22,2,,,9,13,22,0,,,,,,,,,,,,,,,,,,,,1,1,9,11,,,,,1,0,2,10,9,,,,4,3,9,6,,,,,1,4,9,6,1,,,,19,0,0,3,0,,,,19,0,1,2,0,,,,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,10,,,,,7,4,1,4,6,,,,,,,,,,,,,,,,,,,,,,,,,5,1,7,9,,,,,0,0,12,5,5,,,,13,9,,,13,9,,,,,13,9,,,,,1,21,,,,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,"11_1061",1061,2014-03-04,1101,"Vellore"
,,,,12.9023,79.12531,,,2,,,20,0,,,0,0,20,0,,,,,,,,,,,,,,,,,,,,1,4,9,6,,,,,0,1,7,11,1,,,,13,1,5,1,,,,,5,1,6,4,4,,,,10,4,2,4,0,,,,14,1,1,2,2,,,,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,15,,,,,0,0,0,18,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,17,,,,,0,0,1,13,6,,,,20,0,,,20,0,,,,,20,0,,,,,0,20,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,"11_1106",1106,2014-03-19,1102,"Vellore"
,,,,12.91347,79.13968,,,1,,,19,1,,,9,10,19,0,,,,,,,,,,,,,,,,,,,,6,6,7,6,,,,,0,3,2,2,12,,,,2,1,15,1,,,,,4,0,3,1,11,,,,12,2,1,4,0,,,,8,1,1,3,6,,,,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,10,2,,,,,4,6,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8,8,,,,,0,3,6,3,7,,,,13,6,,,13,6,,,,,13,6,,,,,1,18,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,"11_1107",1107,2014-03-14,1101,"Vellore"
,,,,12.89944,79.12555,,,2,,,16,2,,,10,6,16,0,,,,,,,,,,,,,,,,,,,,3,4,6,3,,,,,1,6,3,5,1,,,,2,7,6,1,,,,,1,2,5,2,6,,,,5,3,2,2,4,,,,5,0,3,2,6,,,,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,5,5,,,,,1,2,4,3,6,,,,,,,,,,,,,,,,,,,,,,,,,2,4,6,4,,,,,2,5,4,3,2,,,,12,8,,,12,4,,,,,12,4,,,,,1,15,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,"11_1108",1108,2014-03-21,1102,"Vellore"
,,,,12.9023,79.12531,,,2,,,22,1,,,0,0,22,0,,,,,,,,,,,,,,,,,,,,2,1,6,13,,,,,2,0,0,12,8,,,,3,1,13,5,,,,,2,1,4,8,7,,,,17,3,1,0,1,,,,13,3,2,0,4,,,,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,14,,,,,1,4,0,8,9,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,11,,,,,0,16,1,10,5,,,,22,0,,,22,0,,,,,22,0,,,,,0,22,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,"11_1109",1109,2014-03-19,1102,"Vellore"
,,,,12.89944,79.12555,,,2,,,13,2,,,0,9,13,0,,,,,,,,,,,,,,,,,,,,0,1,0,12,,,,,0,0,0,9,4,,,,0,0,3,10,,,,,0,0,0,8,5,,,,7,3,0,3,0,,,,5,2,0,4,2,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,9,,,,,2,0,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,2,0,6,5,,,,,0,0,1,6,6,,,,10,3,,,10,3,,,,,10,3,,,,,0,13,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,"11_1110",1110,2014-03-21,1102,"Vellore"
,,,,12.91396,79.1385,,,1,,,19,2,,,10,0,19,0,,,,,,,,,,,,,,,,,,,,0,0,4,15,,,,,0,0,1,2,16,,,,0,2,7,10,,,,,0,0,1,8,10,,,,16,0,0,1,2,,,,15,0,0,1,3,,,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,17,,,,,1,1,0,11,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,14,,,,,0,0,2,10,7,,,,14,5,,,14,5,,,,,14,5,,,,,1,18,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,"11_1111",1111,2014-03-07,1101,"Vellore"
,,,,12.91347,79.13968,,,1,,,20,2,,,8,12,20,0,,,,,,,,,,,,,,,,,,,,3,1,10,6,,,,,0,2,9,7,2,,,,4,2,8,6,,,,,4,1,6,8,1,,,,15,2,3,0,0,,,,15,4,0,0,1,,,,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,3,5,,,,,7,2,2,3,6,,,,,,,,,,,,,,,,,,,,,,,,,7,7,4,2,,,,,3,4,5,3,5,,,,7,13,,,7,13,,,,,7,13,,,,,0,20,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,"11_1112",1112,2014-03-14,1101,"Vellore"
,"Kawsara Fall/A","2019-11-14T11:30:00.000Z","14.781565 -17.371168333333333 40.2 3.8",14.781565,-17.3711683333333,40.2,3.8,1,,0,15,1,15,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,2,0,3,5,5,,,,0,0,2,13,0,,,,0,2,2,0,11,,,,0,0,4,4,7,,,,13,1,0,1,0,,,,13,1,0,0,1,,,,6,7,2,,,,,,,,,,,,,,,,,,,,12,2,1,0,0,,,,10,3,2,0,0,,,,1,4,6,2,2,,,,1,2,3,4,5,,,11,4,0,,,,9,3,3,0,0,,,,5,5,2,1,2,,,,,,,,,,,,,,,,,,,,15,0,0,,15,0,0,0,,,15,0,0,0,,,6,5,4,0,,15,0,"Toutes viennent de Wakhinat Nimzatt et surtout 6 filles viennent de Darou Rahmane","6 personne (Ndiack, Fanta,Fatou Bintou, Zahra,Aidara)",,,"356c6026-16b1-452a-ac01-0b4be7fbfbad","2019-11-15T14:05:02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1000",1000,2019-11-14,1201,"Dakar"
