deviceid,h_id,h_start,h_coordinates,_h_coordinates_latitude,_h_coordinates_longitude,_h_coordinates_altitude,_h_coordinates_precision,h_neighborhood,h_rain24hr,h_rainweek,h_rainmonth,h_home_type,h_population,h_c,h_surface,h_s,h_s_a,h_s_a_other,h_s_c,h_s_c_other,h_drains,h_d,h_d_a,h_d_a_other,h_d_c,h_d_c_other,h_flood,h_f,h_f_a,h_f_a_other,h_f_c,h_f_c_other,h_wasa,h_m,h_m_a,h_m_a_other,h_m_c,h_m_c_other,h_other,h_odw,h_odw_a,h_odw_a_other,h_odw_c,h_odw_c_other,h_wt,h_wt_a,h_wt_a_other,h_bath,h_bw,h_bw_a,h_bw_a_other,h_bw_c,h_bw_c_other,h_produce,h_p,h_p_a,h_p_a_other,h_p_c,h_p_c_other,h_p_a2,h_p_a2_other,h_food,h_sf,h_sf_a,h_sf_a_other,h_sf_c,h_sf_c_other,h_shared,h_l,h_l_a,h_l_a_other,h_l_c,h_l_c_other,h_th,h_th_a,h_th_a_other,h_tu_a,h_tu_a_other,h_tw_a,h_tw_a_other,h_tf_a,h_tf_a_other,h_end,h_notes,h_enum,h_enum/1,h_enum/2,h_enum/3,h_enum/4,h_enum/5,h_enum/6,h_enum/7,h_enum/8,h_enum/9,h_enum/10,h_enum/11,h_enum/12,h_enum/13,h_enum/14,h_enum/15,h_enum/16,h_enum/17,h_enum/18,h_enum/19,h_enum/20,h_enum/21,h_enum/22,h_enum/23,h_enum/24,h_enum/25,h_enum/26,h_enum/27,h_enum/28,h_enum/29,h_enum/30,h_enum/31,h_enum/32,h_enum/33,h_enum/34,h_enum/35,h_enum/36,h_enum/37,h_enum/38,h_enum/39,h_enum/40,h_enum/41,h_enum/42,h_enum/43,h_enum/44,h_enum/45,h_enum/46,h_enum/47,h_enum/48,h_enum/49,h_enum/50,h_enum/51,h_enum/52,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index
357647058624542,2002,2017-11-18T14:05:00.000+06,,,,,,0,0,1,0,1,5,1,1,,4,,4,,1,,4,,4,,1,,4,,4,,1,,1,,1,,1,,4,,4,,,1,,1,,2,,2,,1,,3,,2,,1,,1,,3,,3,,1,,4,,4,,,1,,1,,1,,0,,,One Child 6 years,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:f54f498b-c3ec-4212-a1c9-55106cfc2124,5346,f54f498b-c3ec-4212-a1c9-55106cfc2124,2017-11-20T06:04:10,643,,-1
357647058624542,2003,2017-11-18T15:27:00.000+06,,,,,,0,0,1,0,1,5,1,1,,4,,4,,1,,4,,4,,1,,2,,3,,1,,1,,1,,1,,1,,3,,,1,,1,,1,,2,,1,,2,,2,,1,,1,,4,,4,,1,,4,,1,,,1,,1,,1,,0,,,School shared latrine,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:68389feb-37f2-45cb-a3b9-eaa4bf9b01a7,5347,68389feb-37f2-45cb-a3b9-eaa4bf9b01a7,2017-11-20T06:04:15,644,,-1
357647058624542,2004,2017-11-19T11:42:00.000+06,,,,,,0,0,1,0,1,5,0,1,,4,,,,1,,4,,,,1,,3,,,,1,,1,,,,1,,2,,,,,1,,1,,2,,,,1,,3,,,,1,,1,,4,,,,1,,4,,,,,1,,1,,1,,0,,,No Child This H/H,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:2cb62b06-e1bc-40b7-861e-a4765fbcd3cb,5348,2cb62b06-e1bc-40b7-861e-a4765fbcd3cb,2017-11-20T06:04:19,645,,-1
357647058624542,2005,2017-11-19T12:21:00.000+06,,,,,,0,0,1,0,1,8,1,1,,4,,4,,1,,4,,4,,1,,3,,4,,1,,2,,1,,1,,2,,4,,,1,,1,,2,,2,,1,,2,,2,,1,,1,,4,,3,,1,,4,,1,,,1,,1,,1,,0,,,School shared latrine,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:3729bd9a-fd56-4608-a4f9-aae799af0ff3,5349,3729bd9a-fd56-4608-a4f9-aae799af0ff3,2017-11-20T06:04:21,646,,-1
357647058624542,1013,2017-11-19T14:19:00.000+06,,,,,,55,0,1,0,1,6,1,1,,4,,4,,1,,4,,4,,1,,4,,4,,1,,1,,1,,1,,4,,4,,,1,,1,,2,,3,,1,,3,,3,,1,,1,,4,,3,,1,,4,,2,,,1,,1,,1,,0,,,School shared latrine,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:1d63fcd8-f19c-4908-afca-8d14a214e3e5,5350,1d63fcd8-f19c-4908-afca-8d14a214e3e5,2017-11-20T06:04:23,647,,-1
357647058624542,1014,2017-11-19T14:51:00.000+06,,,,,,55,0,1,0,1,4,1,1,,4,,4,,1,,4,,4,,1,,4,,4,,1,,1,,1,,1,,4,,4,,,1,,1,,2,,3,,1,,3,,3,,1,,1,,4,,3,,0,,,,,,,1,,1,,1,,0,,,Child age 4 yrs,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:bf987bbd-4f22-4acd-86e0-e6f2e6b7e885,5351,bf987bbd-4f22-4acd-86e0-e6f2e6b7e885,2017-11-20T06:04:25,648,,-1
357647058624542,1015,2017-11-19T15:46:00.000+06,,,,,,55,0,1,0,1,5,1,1,,4,,4,,1,,4,,4,,1,,4,,4,,1,,1,,1,,1,,4,,4,,,1,,1,,3,,2,,1,,2,,3,,1,,1,,3,,2,,1,,4,,1,,,1,,1,,1,,0,,,School shared latrine,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:6b8dcf77-2d76-4ebd-aaee-d6d243402995,5352,6b8dcf77-2d76-4ebd-aaee-d6d243402995,2017-11-20T06:04:29,649,,-1
357647058624542,1016,2017-11-19T18:08:00.000+06,,,,,,55,0,1,0,1,3,0,1,,4,,,,1,,4,,,,1,,4,,,,1,,1,,,,1,,3,,,,,1,,1,,2,,,,1,,3,,,,1,,1,,4,,,,1,,4,,,,,1,,1,,1,,0,,,No child this H / H,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:1a92c0a0-1452-45c8-bedf-d5b87da46bae,5353,1a92c0a0-1452-45c8-bedf-d5b87da46bae,2017-11-20T06:04:35,650,,-1
357647058624542,1017,2017-11-19T19:02:00.000+06,,,,,,55,0,1,0,1,4,1,1,,4,,4,,1,,4,,4,,1,,4,,4,,1,,1,,1,,1,,4,,4,,,1,,1,,2,,2,,1,,3,,3,,1,,1,,3,,3,,1,,4,,4,,,1,,1,,1,,0,,,Child age 4 yrs,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:964b5d7d-0f5f-4558-af46-89f8e22e7712,5354,964b5d7d-0f5f-4558-af46-89f8e22e7712,2017-11-20T06:04:49,651,,-1
357647058624542,2006,2017-11-25T11:13:00.000+06,,,,,,0,0,0,1,1,5,1,1,,4,,4,,1,,4,,4,,1,,3,,5,,1,,1,,1,,1,,4,,5,,,1,,1,,2,,2,,1,,2,,3,,1,,1,,3,,3,,1,,4,,4,,,1,,1,,1,,0,,,One child 14 yrs,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:bd27cfe3-224a-482e-a554-e38f50aec37b,5355,bd27cfe3-224a-482e-a554-e38f50aec37b,2017-11-27T05:50:02,652,,-1
357647058624542,2007,2017-11-25T11:41:00.000+06,,,,,,0,0,0,1,1,3,1,1,,4,,4,,1,,4,,4,,1,,4,,4,,1,,1,,1,,1,,4,,4,,,1,,1,,2,,2,,1,,3,,3,,1,,1,,3,,3,,1,,4,,4,,,1,,1,,1,,0,,,One child 7 yrs,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:81b31a4d-93f2-4aa1-ab66-5e350d3a4723,5356,81b31a4d-93f2-4aa1-ab66-5e350d3a4723,2017-11-27T05:50:05,653,,-1
357647058624542,2008,2017-11-25T12:27:00.000+06,,,,,,0,0,0,1,1,5,1,1,,4,,4,,1,,4,,4,,1,,3,,4,,1,,1,,1,,1,,4,,4,,,1,,1,,2,,2,,1,,3,,3,,1,,1,,3,,3,,1,,4,,2,,,1,,1,,1,,0,,,School shared latrine,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:05ec92dd-c626-4ea1-a6a0-d98e905ad8e2,5357,05ec92dd-c626-4ea1-a6a0-d98e905ad8e2,2017-11-27T05:50:07,654,,-1
357647058624542,2009,2017-11-25T12:50:00.000+06,,,,,,0,0,0,1,1,3,1,1,,4,,4,,1,,4,,4,,1,,4,,4,,1,,1,,1,,1,,4,,4,,,1,,1,,2,,2,,1,,2,,2,,1,,1,,3,,3,,1,,4,,4,,,1,,1,,1,,0,,,One child 8 yrs,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:f7fd89f6-4592-4084-a6e0-faf376cfd671,5358,f7fd89f6-4592-4084-a6e0-faf376cfd671,2017-11-27T05:50:10,655,,-1
357647058624542,2010,2017-11-25T16:07:00.000+06,,,,,,0,0,0,1,1,4,1,1,,4,,4,,1,,4,,4,,1,,4,,4,,1,,1,,1,,1,,4,,4,,,1,,1,,2,,2,,1,,2,,3,,1,,1,,3,,3,,1,,4,,2,,,1,,1,,1,,0,,,School shared latrine,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:c451abd2-348e-4978-8762-675229f55f57,5359,c451abd2-348e-4978-8762-675229f55f57,2017-11-27T05:50:13,656,,-1
357647058624542,2011,2017-11-25T16:44:00.000+06,,,,,,0,0,0,1,1,6,1,1,,4,,4,,1,,4,,4,,1,,4,,4,,1,,1,,1,,1,,4,,4,,,1,,1,,2,,2,,1,,3,,3,,1,,1,,4,,3,,1,,4,,1,,,1,,1,,1,,0,,,School shared latrine,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:81bcdb70-bceb-407d-843f-eeaeedd56877,5360,81bcdb70-bceb-407d-843f-eeaeedd56877,2017-11-27T05:50:15,657,,-1
357647058624542,2012,2017-11-25T17:09:00.000+06,,,,,,0,0,0,1,1,7,1,1,,4,,4,,1,,4,,4,,1,,3,,3,,1,,1,,1,,1,,4,,4,,,1,,1,,2,,2,,1,,3,,3,,1,,1,,3,,3,,1,,4,,2,,,1,,1,,1,,0,,,School shared latrine,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:23a25b4a-6f77-4dc8-97b0-1380415816f9,5361,23a25b4a-6f77-4dc8-97b0-1380415816f9,2017-11-27T05:50:17,658,,-1
357647058624542,2013,2017-11-25T17:28:00.000+06,,,,,,0,0,0,1,1,4,1,1,,4,,4,,1,,4,,4,,1,,3,,4,,1,,1,,1,,1,,4,,4,,,1,,1,,2,,3,,1,,3,,4,,1,,1,,4,,4,,1,,4,,4,,,1,,1,,1,,0,,,One child 4 yrs,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:a5395670-cc71-465a-a705-4e5abcae5db0,5362,a5395670-cc71-465a-a705-4e5abcae5db0,2017-11-27T05:50:24,659,,-1
357647058624542,2014,2017-11-25T17:55:00.000+06,,,,,,0,0,0,1,1,5,1,1,,4,,4,,1,,4,,4,,1,,4,,4,,1,,1,,1,,1,,4,,4,,,1,,1,,2,,2,,1,,3,,3,,1,,1,,3,,3,,1,,4,,2,,,1,,1,,1,,0,,,School shared latrine,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:3eddb094-6a77-4c6d-92fa-7e879a0fd867,5363,3eddb094-6a77-4c6d-92fa-7e879a0fd867,2017-11-27T05:50:26,660,,-1
357647058624542,2015,2017-11-25T18:50:00.000+06,,,,,,0,0,0,1,1,6,1,1,,3,,3,,1,,4,,4,,1,,3,,3,,1,,1,,1,,1,,4,,5,,,1,,1,,2,,2,,1,,3,,3,,1,,1,,4,,5,,1,,4,,4,,,1,,1,,1,,0,,,One child 14 Yrs,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:04b84008-c395-4d47-bfa3-64b543c1e101,5364,04b84008-c395-4d47-bfa3-64b543c1e101,2017-11-27T05:50:28,661,,-1
357647058624542,2016,2017-11-26T11:08:00.000+06,,,,,,0,0,0,1,1,3,0,1,,4,,,,1,,4,,,,1,,4,,,,1,,1,,,,1,,4,,,,,1,,1,,2,,,,1,,3,,,,1,,1,,4,,,,1,,4,,,,,1,,1,,1,,0,,,No child this H / H,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:349bbc34-996a-4c7e-8872-d7d9a0a02075,5365,349bbc34-996a-4c7e-8872-d7d9a0a02075,2017-11-27T05:50:29,662,,-1
357647058624542,2017,2017-11-26T12:02:00.000+06,,,,,,0,0,0,1,1,4,1,1,,4,,4,,1,,4,,4,,1,,3,,3,,1,,1,,1,,1,,3,,3,,,1,,1,,2,,2,,1,,3,,3,,1,,1,,3,,3,,1,,2,,1,,,1,,1,,1,,0,,,"One child 3 Yrs,Another child 8 Yrs,school shared latrine",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:c8baa918-3004-4355-b63c-450bbc6ef0ba,5366,c8baa918-3004-4355-b63c-450bbc6ef0ba,2017-11-27T05:50:31,663,,-1
357647058624542,2018,2017-11-26T17:01:00.000+06,,,,,,0,0,0,1,1,5,1,1,,4,,4,,1,,4,,4,,1,,2,,2,,1,,1,,1,,1,,3,,2,,,1,,1,,2,,2,,1,,3,,3,,1,,1,,3,,2,,1,,4,,2,,,1,,1,,1,,0,,,School shared latrine,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:9b6e7852-9861-41e9-850e-194028b4d388,5367,9b6e7852-9861-41e9-850e-194028b4d388,2017-11-27T05:50:33,664,,-1
357647058624542,2019,2017-11-26T17:30:00.000+06,,,,,,0,0,0,1,1,4,0,1,,4,,,,1,,4,,,,1,,2,,,,1,,1,,,,1,,3,,,,,1,,1,,2,,,,1,,2,,,,1,,1,,4,,,,1,,4,,,,,1,,1,,1,,0,,,No child this H / H,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:54847e05-bab9-43d4-bc17-a0c548ecafbd,5368,54847e05-bab9-43d4-bc17-a0c548ecafbd,2017-11-27T05:50:35,665,,-1
357647058624542,2020,2017-11-26T18:05:00.000+06,,,,,,0,0,0,1,1,5,1,1,,4,,4,,1,,4,,4,,1,,3,,3,,1,,1,,1,,1,,4,,4,,,1,,1,,2,,2,,1,,2,,2,,1,,1,,4,,3,,1,,4,,4,,,1,,1,,1,,0,,,One child 15 Yrs,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:3aca7435-b19a-4585-9e7c-156546af4135,5369,3aca7435-b19a-4585-9e7c-156546af4135,2017-11-27T05:50:37,666,,-1
357647058624542,2021,2017-11-26T19:20:00.000+06,,,,,,0,0,0,1,1,4,1,1,,4,,4,,1,,4,,4,,1,,2,,3,,1,,1,,1,,1,,4,,3,,,1,,1,,2,,2,,1,,3,,3,,1,,1,,4,,4,,1,,4,,2,,,1,,1,,1,,0,,,School shared latrine,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:03cf1814-15ce-4523-b945-1aab681fefe7,5370,03cf1814-15ce-4523-b945-1aab681fefe7,2017-11-27T05:50:39,667,,-1
357647058624542,1018,2017-11-27T16:34:00.000+06,,,,,,55,0,0,1,1,7,1,1,,4,,4,,1,,4,,4,,1,,4,,4,,1,,1,,1,,1,,4,,4,,,1,,1,,2,,2,,1,,2,,3,,1,,1,,3,,3,,1,,4,,1,,,1,,1,,1,,0,,,School shared latrine,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:dec1344f-62fa-420c-b080-de836b706ec8,5371,dec1344f-62fa-420c-b080-de836b706ec8,2017-12-03T05:07:28,668,,-1
